time_to_eruption,volcan_id,media_sensor__median,media_sensor__minimum
22306072,598772021,3041.5454545454545,-71.18181818181819
24936130,599036077,3011.3636363636365,-321.72727272727275
32272375,599292128,3050.818181818182,184.54545454545453
12942933,600168324,2759.25,-1.6666666666666667
4307077,600220445,2800.25,-1536.25
3771859,600983434,3345.0,57.9
3456892,601506140,2793.083333333333,-156.75
6250,601524801,3719.3333333333335,-37.55555555555556
40698380,601755218,3039.818181818182,-5.545454545454546
36472478,602020124,2775.583333333333,-191.66666666666663
22639670,603314,2778.083333333333,-198.91666666666663
726506,603776126,2840.6666666666665,-8488.75
31751948,603946477,3056.181818181818,-289.3636363636364
28717865,604357728,2787.25,111.0
42969492,604747875,3048.909090909091,18.63636363636364
5412080,605498975,2764.9166666666665,-5461.0
7207853,606267992,2806.1666666666665,-25.5
44666706,606591990,2793.5,14.166666666666666
22509097,60701054,3045.181818181818,171.72727272727272
22852093,6070985,3062.3636363636365,3.090909090909091
38488114,607490432,3066.3636363636365,-359.90909090909093
28679884,608666976,3355.8,220.3
41478190,608936534,2798.9166666666665,-253.25
21760210,609071379,2798.9166666666665,35.75
16379287,609192146,3347.6,193.7
16762149,609526992,3053.181818181818,-140.0909090909091
45312670,609557927,2809.083333333333,26.166666666666668
29684540,609963923,2785.25,168.25
28711938,610270417,3051.2727272727275,-57.90909090909091
23538575,610309719,2789.25,80.0
2903621,611606940,2794.1666666666665,-129.25
35934759,612043874,2785.583333333333,59.0
25260944,612447943,2791.9166666666665,73.58333333333333
9467669,613184619,3369.3,-54.1
16675024,613886312,2801.833333333333,-146.66666666666666
20319937,615812936,2789.0,-60.333333333333336
9907648,615891154,3055.818181818182,-350.0
42260689,616199251,3019.5454545454545,-807.6363636363636
15770555,616719593,3070.5454545454545,-380.09090909090907
18259728,617255708,3060.3636363636365,5.2727272727272725
16873652,618147871,2811.0,24.0
39732623,618682872,3354.8,152.0
8799456,618695913,3045.5454545454545,-145.72727272727272
28026848,618818301,3065.818181818182,-532.6363636363636
444817,619331058,3073.5454545454545,-314.6363636363636
32798980,619379482,2882.090909090909,-197.41666666666663
2677231,619819375,2815.4166666666665,-71.58333333333333
26273131,621005356,2762.0,124.75
38255031,621097518,2872.3636363636365,-516.0909090909091
44626195,621561921,2807.083333333333,4.25
35243515,62166521,2783.9166666666665,-184.41666666666663
29656824,621829524,3057.0,-268.6363636363636
40611376,621938105,3061.6363636363635,-13.545454545454543
4354460,621992624,2792.6666666666665,-123.16666666666669
26431247,622676850,3049.5454545454545,-225.0
38503717,623083505,3354.6,57.4
12779984,623230167,3325.6,-166.3
16049906,623595783,2792.4166666666665,-71.08333333333333
45342122,624917154,2791.1666666666665,152.25
29996400,625038024,3358.2,77.4
28522262,625142129,3028.0,-442.09090909090907
46464250,62532222,2795.75,108.83333333333331
30801679,626164144,2791.1666666666665,148.66666666666666
5127604,626322376,2796.833333333333,141.66666666666666
27745755,626866590,2811.833333333333,60.083333333333336
38563430,628213771,3037.818181818182,127.54545454545456
4019899,62835317,2814.4166666666665,-540.0833333333334
12176811,628631743,2797.583333333333,2.833333333333333
17707651,629137203,2803.75,-33.166666666666664
4046753,629568545,2933.5,-8925.0
37155580,629707946,2792.1666666666665,-174.5
10670472,629966482,2790.1666666666665,-11.416666666666666
47760262,63085880,2781.6666666666665,133.66666666666666
46889709,631780725,3625.555555555556,-29.11111111111111
40703751,63240694,2782.75,-3094.1666666666665
10253841,632638065,2794.6666666666665,-19.58333333333333
11720994,632676084,3060.090909090909,39.72727272727273
19007607,633652522,3067.1666666666665,-7813.75
32582910,633779249,3058.181818181818,120.45454545454544
46041681,63379920,3718.1111111111113,76.88888888888889
14841697,633838860,2805.083333333333,-195.0
45567256,634083504,2800.583333333333,-1105.5
11506142,634331045,3058.0,-2.727272727272727
32651714,634354320,2852.583333333333,-368.27272727272725
22957471,635316564,2791.75,222.91666666666663
29924994,635426720,3070.8,-391.8181818181818
8048351,635576099,3344.2,-32.3
16920219,635695132,2786.25,-328.9166666666667
23655279,636515419,3085.7272727272725,-360.9090909090909
33735903,636912378,3342.9,173.4
28262872,63715701,2804.75,-104.66666666666669
37593536,637157127,3062.0,-346.3636363636364
30822059,637677312,3044.7272727272725,104.0909090909091
21111227,637794067,3050.818181818182,-139.8181818181818
23850683,639095842,3357.9,178.2
32793795,640300977,2855.6666666666665,-2.6666666666666665
3349673,64040346,2793.1666666666665,-26.75
10836769,640559732,2819.083333333333,-53.083333333333336
23986071,640672904,3053.0,86.0909090909091
26594077,641136684,3046.454545454545,89.72727272727273
28464661,641168964,3057.7272727272725,62.27272727272727
25700199,641289516,3063.5454545454545,-236.8181818181818
6478385,641388477,2817.0,-758.5
39419122,641552330,2784.25,-1080.25
22894113,64168627,3036.2727272727275,63.09090909090909
4010847,642177912,2799.833333333333,-279.3333333333333
5100282,64297561,3118.1666666666665,-4684.166666666667
15939244,643179124,3056.818181818182,-304.0
42918786,644409709,2791.75,-149.91666666666666
31985248,644635974,2786.4166666666665,59.25
38328981,644687888,2795.6666666666665,156.75
20639171,645145248,2799.4166666666665,-60.91666666666666
2839944,6452624,2959.909090909091,-3979.272727272728
29868009,645591425,2816.6666666666665,-385.75
10682647,646472471,2802.583333333333,2.333333333333333
6571348,646717244,2765.1666666666665,-472.3333333333333
19522214,646778392,3386.6,-260.8
38685435,646934273,2794.6666666666665,38.0
43468488,647183864,3096.7272727272725,10.090909090909092
28453756,64719838,2841.583333333333,-52.833333333333336
34803596,647980942,3361.7,158.6
19185536,648106838,2802.0,-295.3333333333333
19406657,648501807,2783.75,-195.75
24078194,649226890,2799.9166666666665,-97.66666666666669
29559721,649714233,3359.3636363636365,-10624.7
28099156,649888360,3064.090909090909,12.181818181818182
19138821,650067382,2806.75,-450.75
1939301,650228140,2805.9166666666665,-176.58333333333334
25771649,650427189,3048.454545454545,-139.1818181818182
14368613,651126788,2800.4166666666665,-23.916666666666668
8579716,651332647,2827.0,141.91666666666666
3747743,651409426,2848.5,-12361.333333333334
2186015,651789852,2816.9166666666665,-1.25
35890372,651834084,3057.3636363636365,-35.36363636363637
2401397,652598093,2801.9166666666665,-723.1666666666666
13691660,652894953,3409.8,-3.7
21747126,653299017,2794.1666666666665,-52.66666666666666
23230846,653777184,3365.2,252.4
42253622,654776229,2796.083333333333,-182.0
4882939,655037286,2805.083333333333,154.16666666666666
9645039,655716117,3048.0,-131.45454545454547
36343942,65575584,2783.6666666666665,49.583333333333336
7719389,655843296,3061.454545454545,-213.27272727272728
2983171,655846883,2784.583333333333,61.583333333333336
31085444,656267377,2801.25,154.83333333333334
37532175,656829103,2815.75,32.5
3455582,6577398,2830.75,19.58333333333333
21474448,657828865,2757.6666666666665,123.41666666666669
31870009,658099461,2797.75,82.83333333333333
36312035,65823859,3355.9,-123.3
21640199,658783371,3065.909090909091,106.27272727272728
34392078,659200008,3064.0,33.81818181818182
38610849,66007241,2806.833333333333,163.41666666666666
1096562,661349045,2815.6666666666665,-119.83333333333331
25610840,661440419,3047.6363636363635,57.09090909090909
22967037,661668096,3041.0,-300.27272727272725
6859938,661709272,2779.6666666666665,-577.1666666666666
29165699,66198672,2824.6666666666665,-99.25
19056446,662131474,2794.9166666666665,-310.25
12624902,662882349,2828.833333333333,-338.8333333333333
5531541,663287084,2813.333333333333,-245.66666666666663
2507552,663459205,2812.75,-1592.75
3124873,663744558,3022.7272727272725,-1634.1818181818182
591148,666305087,2848.0,-2834.583333333333
1112204,667097243,2828.583333333333,-3579.583333333333
41357148,668395393,3364.1,-92.0
7118804,669333382,2809.333333333333,-626.5
31875281,669539950,3091.3636363636365,-268.72727272727275
45150816,669797783,2794.1666666666665,127.91666666666669
22054956,669809445,2812.5,-837.3333333333334
3582324,669860014,2805.9166666666665,85.33333333333333
2125607,67001123,3055.5454545454545,-915.6363636363636
27987055,67089566,3062.5454545454545,-583.9090909090909
19418178,671513959,3046.2727272727275,-96.45454545454544
29749813,671954941,3079.181818181818,-178.9090909090909
29786268,672285731,2812.583333333333,185.0833333333333
19024764,672998055,2787.9166666666665,-52.25
42415289,673964391,2827.0,20.166666666666668
29441896,674012882,2802.5,147.16666666666666
44513964,674198779,2798.0,93.25
25975167,674901639,2795.5,-286.4166666666667
36601832,675261564,2800.833333333333,74.91666666666667
17366058,675814457,2790.333333333333,25.75
14494998,675845523,2801.833333333333,-72.75
6786278,676115435,2797.833333333333,-389.75
27200357,67637654,2775.75,80.91666666666667
38166171,676663859,2824.75,63.16666666666666
46857757,676899080,2801.5,30.33333333333333
6186793,677328589,2794.6666666666665,-83.5
5073807,677521913,3038.3636363636365,-407.1818181818182
28286783,677960831,3073.3636363636365,-328.0
40367148,678069085,3026.6363636363635,-53.63636363636363
279557,678082835,2805.9166666666665,-236.91666666666663
17808441,678169850,3390.1,-183.9
28381090,678175964,3379.2,-55.8
6350450,678646361,3091.7272727272725,-57.0
35918932,679074896,2816.1666666666665,-1009.9166666666666
28921118,679097441,2814.75,122.33333333333331
5315391,679487700,2809.0,-704.0
40011331,679745839,3087.7272727272725,-765.3636363636364
31281201,679999868,2807.4166666666665,-354.0
26820565,680130950,3035.0,36.54545454545455
24039211,680255437,3081.818181818182,-437.3636363636364
30130984,680492354,2823.25,-323.3333333333333
5638844,680576870,2827.1666666666665,-481.75
38982104,681419015,2809.4166666666665,109.25
30657487,681597161,3357.2,116.3
40251095,682307156,2816.583333333333,59.083333333333336
5770098,68252733,2797.25,-888.1666666666666
45540716,682559898,2801.1666666666665,108.16666666666669
24622916,6825894,2809.6666666666665,146.83333333333334
9261859,683147984,2804.75,-882.8333333333334
32545649,683189731,2792.5,-231.3333333333333
17045543,683713036,2801.083333333333,16.0
19770960,684012682,2811.0,168.25
28093433,684459129,2821.333333333333,-43.083333333333336
5453412,685475461,3358.7,137.7
8970839,68554865,2808.4166666666665,138.66666666666666
42641672,685963584,2804.583333333333,-30.75
11579904,686204475,2827.583333333333,-46.66666666666666
43475277,686319781,2845.583333333333,59.41666666666666
16291400,687579699,2909.0,-191.0909090909091
6780806,688439289,3035.090909090909,-566.6363636363636
8211399,688474018,2829.6666666666665,-379.8333333333333
13841004,688646840,3340.4,-157.1
40992733,688821677,3370.6,-112.7
29036557,688863755,2808.333333333333,-758.9166666666666
15168903,688885485,2796.4166666666665,105.83333333333331
24607221,688936958,2800.5,-12.25
8494962,689182004,2864.083333333333,-124.41666666666669
38417772,689432564,2800.9166666666665,207.16666666666663
18908692,689743728,2815.9166666666665,174.25
301918,690003543,3091.2727272727275,-378.0
39318407,690023172,3051.7272727272725,113.45454545454544
34777527,690122198,2813.833333333333,2.75
16239735,690511200,2800.833333333333,-165.58333333333334
40774765,690551821,3052.0,-343.8181818181818
18661793,690757040,3067.090909090909,17.818181818181817
23821661,691610647,2804.1666666666665,-27.0
776986,691651457,2816.4166666666665,-10975.583333333334
328347,692506393,2795.1666666666665,-9217.75
4204581,692866315,2814.083333333333,-37.583333333333336
33241926,693331752,3082.454545454545,-87.18181818181819
24793592,693711777,3056.0,-221.8181818181818
8890699,694078395,2803.6666666666665,122.33333333333331
36682367,694445719,3368.3,79.7
11053207,694533411,2814.0,-410.5833333333333
31206935,694853998,2821.75,175.66666666666666
34422889,695289901,2813.1666666666665,89.58333333333333
6163185,696135465,2796.4166666666665,97.91666666666669
32431619,696439511,3374.2,202.5
33561672,696971052,3373.5,209.7
42373756,697134733,2809.1666666666665,29.666666666666668
14629192,69736057,3382.3,237.8
32192979,697387932,2829.75,-416.25
28956613,69792430,2815.5,213.3333333333333
5383738,697929895,2855.9166666666665,-862.75
13903256,698305523,3375.9,5.2
8103790,698836059,2809.6666666666665,158.27272727272728
25986774,699219439,3087.181818181818,-376.09090909090907
8979063,700065514,3068.818181818182,-373.8181818181818
5897341,700212925,2945.181818181818,11.090909090909092
41670980,70034994,2808.4166666666665,92.58333333333331
13997090,700653041,3365.3,70.4
21554893,701259694,3071.2727272727275,-352.0
9437944,701856954,2852.9166666666665,-97.75
23317088,701894096,2810.75,-51.66666666666666
11104582,702021179,2803.0,-159.91666666666666
44217151,703054059,2825.833333333333,-176.75
7993700,703643179,2832.333333333333,-82.08333333333333
7067195,703680106,2829.0,158.5
23181765,703995178,3051.818181818182,-482.3636363636364
16135371,704032501,3091.2727272727275,-117.0909090909091
16091778,704346315,2822.4166666666665,-54.5
2076128,704532147,2725.25,-3064.1666666666665
17345419,7048079,2867.75,139.5
11563700,705071426,3081.909090909091,-138.63636363636363
15965435,705698742,2803.083333333333,111.16666666666669
18444547,70572268,2811.333333333333,-368.4166666666667
1412901,707495147,2773.6666666666665,-4425.5
46569278,708135369,3975.3333333333335,-10.0
37160274,70904939,2818.583333333333,199.0
45041782,709190899,2820.583333333333,-131.0
40089452,709906232,2805.9166666666665,74.25
687718,710112502,2815.6666666666665,-374.0
32420477,710643716,3105.2727272727275,-409.3636363636364
23409702,711765596,3048.5454545454545,125.54545454545456
29058301,712274610,2789.833333333333,81.83333333333333
6424856,712724986,2828.083333333333,-1.5
20227525,712763144,2825.25,-623.5833333333334
38915309,713185402,3066.181818181818,-1.818181818181818
27769677,713667596,2827.25,-3.583333333333333
45878235,714430338,3732.8,-43.333333333333336
17003348,715091350,3083.0,31.363636363636363
29139018,716144663,3069.3636363636365,12.636363636363637
2550705,716913886,2807.1666666666665,50.0
31545523,71739210,2822.083333333333,208.25
19398540,717475057,3371.8,260.1
952018,71759446,2856.333333333333,-4664.75
33170380,718033664,3364.5,-250.3
11380066,718200870,2831.583333333333,7.416666666666667
12552494,718462915,2811.25,-137.25
14392806,718644391,3400.2,-210.6
42614624,718703605,2821.7272727272725,-2.1666666666666665
5612613,719416315,2821.9166666666665,-746.4166666666666
27304461,719781230,3065.0,-66.54545454545455
14875474,720228169,3046.5454545454545,-99.0909090909091
37327068,72051814,3410.8,-1177.909090909091
10791925,720575698,2811.4166666666665,66.0
1835373,720741430,2828.083333333333,-2783.909090909091
32290114,720753525,3415.2,-44.2
2124920,720890684,2836.25,8.25
42849582,723428785,2804.583333333333,-108.75
30458644,723952442,2812.75,54.583333333333336
21372615,724373652,3072.0,-298.1818181818182
22763676,724659721,2813.6666666666665,-141.33333333333334
34657742,725048491,2839.4166666666665,-195.8333333333333
37703100,725076297,2830.9166666666665,145.66666666666666
45264236,725374042,2774.0,-1919.25
20862337,72574795,2852.75,-0.8333333333333334
36313769,72651203,2823.833333333333,-114.33333333333331
16569645,726757584,3372.8,101.4
33642326,727492101,3051.181818181818,178.0909090909091
30748779,727532359,2813.1666666666665,-43.91666666666666
23444200,727859248,3077.0,-547.9090909090909
21849128,728177222,3057.454545454545,-395.0
16624905,728388264,3072.7272727272725,-356.6363636363636
5581193,729067389,2813.4166666666665,-332.9166666666667
1262904,729423060,2857.25,-3474.454545454545
31317486,729870090,2811.0,-249.16666666666663
11870576,729979472,3062.2727272727275,10.090909090909092
27742695,730012471,3069.7272727272725,-392.54545454545456
29828999,730035178,3394.2,-143.1
41130218,730414813,3075.181818181818,-77.27272727272727
2352232,730474221,2836.1666666666665,-4909.5
695309,731705412,2858.1666666666665,-12092.25
26509441,731902458,3084.3636363636365,-87.0
41869281,731906543,3081.818181818182,97.1818181818182
4088400,732023304,2811.6666666666665,-231.5
35798194,732107641,3384.7,179.9
27492743,732559655,3099.909090909091,-361.09090909090907
30027490,733163436,3389.8,155.9
1267601,733637167,2823.333333333333,-279.75
46516617,733988337,3079.454545454545,-201.45454545454547
35225425,734437203,3361.8,49.2
8151334,735284814,3013.909090909091,176.16666666666666
22725024,735457649,3071.7272727272725,-192.3636363636364
30873928,73583691,2800.6666666666665,151.0
7427676,736819201,2814.0,-458.6666666666667
13237465,736964441,2824.083333333333,-76.41666666666667
37227942,737027380,2827.833333333333,49.0
33332304,737567375,2831.833333333333,31.58333333333333
7486196,737743331,2839.083333333333,-269.25
22050783,738046711,3400.7,295.6
42947215,738159093,3374.5,-111.5
30944866,738483658,3070.0,118.0909090909091
20544357,738623702,2832.1666666666665,-307.0833333333333
22157893,738756568,2812.583333333333,61.16666666666666
27476496,739040077,3074.7272727272725,-104.63636363636364
34807963,73907393,2842.25,-71.25
16831328,739467017,3067.818181818182,-277.8181818181818
8487939,740319411,3398.0,165.0
6930450,740985437,2843.75,144.41666666666666
1194258,74103433,2820.833333333333,-326.6666666666667
28262029,74177304,3375.7,48.5
40875911,742086401,3071.5454545454545,-106.1818181818182
26705506,744216431,3095.3636363636365,-228.1818181818182
14532757,74444849,3362.1,-239.3
25461494,744889747,3086.909090909091,-72.72727272727273
27805288,745933123,3084.090909090909,-10.181818181818182
21712889,746150472,2814.4166666666665,207.5
31730885,746747513,2816.25,231.0
1357697,747070761,2883.5,-3115.4166666666665
20518767,747235420,2827.5,4.166666666666667
14140763,747509362,2815.333333333333,70.83333333333333
33186729,748685049,2844.083333333333,-46.16666666666666
12997150,748798953,3065.2727272727275,23.727272727272727
6425751,74950304,3112.818181818182,-279.72727272727275
9763714,750535553,3390.1,159.8
35376963,750917663,3093.0,59.90909090909091
14405681,750996880,2828.9166666666665,-90.08333333333331
27609703,751048458,3077.3636363636365,-365.45454545454544
23010078,751935661,3060.5454545454545,118.45454545454544
4004419,752550623,3287.1,191.6
1361395,752696336,2821.25,63.083333333333336
39978289,752996947,3080.6363636363635,-193.72727272727272
15846558,753004280,3388.1,-365.1
34245105,754062892,2820.4166666666665,26.916666666666668
19349591,754268958,3421.7,211.9
16201124,754417738,3131.090909090909,18.181818181818183
33165027,754595580,2825.083333333333,67.16666666666667
14062284,754607970,2819.0,10.666666666666666
18969190,755831031,3089.909090909091,52.72727272727273
1985644,755881810,3066.2727272727275,-496.1818181818182
28834416,756112127,3082.2727272727275,-543.4545454545455
13490690,756127189,3353.9,17.2
33318990,757144677,2816.5,44.833333333333336
37254809,757508939,2851.833333333333,-540.75
24458875,758202509,2825.9166666666665,-128.0
4362156,759435064,2804.083333333333,-355.9166666666667
36227904,760049256,2835.9166666666665,152.58333333333334
24595045,760116913,3095.818181818182,-16.181818181818183
760261,76063161,2850.4166666666665,-8531.583333333334
34477908,760981960,2814.9166666666665,-22.75
31650245,761124805,3088.3636363636365,189.63636363636363
20220396,76138463,3392.6,107.1
28897272,761400898,3112.0,-323.72727272727275
16974386,761490111,2820.583333333333,-303.0833333333333
38621213,762074361,2830.75,94.5
43106846,762505241,3051.6363636363635,68.63636363636364
7917172,763136378,2840.9166666666665,-239.25
43015869,763161946,2877.75,-309.54545454545456
35745145,763714603,2820.1666666666665,-1066.3333333333333
23035604,764791627,3093.3636363636365,-34.09090909090909
58525,765529516,2797.833333333333,-20.666666666666668
7623491,765605236,2802.25,36.91666666666666
38264203,765692781,3071.454545454545,163.72727272727272
29543094,76652896,3077.090909090909,25.727272727272727
16776175,76666549,3065.909090909091,-546.1818181818181
28662441,768188637,3083.818181818182,-289.27272727272725
42779545,768285401,2824.25,97.08333333333331
22732952,768347073,3074.3636363636365,-149.27272727272728
39663358,768372906,2811.4166666666665,133.0
28142521,768648619,2829.9166666666665,92.75
29365769,768694864,3392.9,-78.3
41161232,769093074,2828.833333333333,-40.833333333333336
7025916,769248851,3043.5454545454545,-66.72727272727273
22920431,769664033,3099.090909090909,-835.9090909090909
3942179,770099985,2826.75,-194.75
40625627,770118099,3107.5454545454545,-407.3636363636364
24730805,770614342,2822.083333333333,119.91666666666669
21641136,770662295,3058.3636363636365,-108.0909090909091
27677701,770848302,3101.6363636363635,-365.1818181818182
16126089,771107814,2818.6666666666665,100.0
7794396,771516862,2833.75,-305.6666666666667
32682181,77152016,3080.909090909091,-591.4545454545455
1337830,772542617,2810.5,-4890.75
9149477,772820574,2840.583333333333,-944.0833333333334
19821397,773118494,3065.5454545454545,-8.636363636363637
3675825,773228648,2831.75,-275.0
42139864,773884877,3074.0,58.27272727272727
43789329,773966416,3402.8,230.6
38924702,774503500,3391.9,-248.3
36277889,775165856,2830.9166666666665,102.08333333333331
22431888,775553592,2843.5,60.75
52074,775594946,3057.0,12.727272727272728
25232373,77596096,2825.583333333333,11.333333333333334
43052842,777091207,2829.6666666666665,18.75
13738023,777298307,3084.454545454545,80.36363636363636
35279943,777577982,3081.818181818182,-21.181818181818183
2928100,778061276,2866.4166666666665,-102.25
20114388,778164804,2824.0,-445.5833333333333
17750046,779448178,2818.909090909091,27.25
15522108,77997948,3063.7272727272725,-22.363636363636363
40804241,780472426,2833.833333333333,53.583333333333336
16960105,780993101,2748.333333333333,-5657.333333333333
6264559,781091788,2839.0,196.0833333333333
38364599,781524342,3395.6,165.9
42976929,783029100,3384.8,277.9
26587595,783393259,3039.181818181818,-144.8181818181818
39912021,783608484,3405.3,109.4
24339676,784608403,3099.3636363636365,-379.8181818181818
3220534,784926776,2818.75,-487.0
44182824,785072836,3745.8888888888887,29.11111111111111
2500456,785284985,2865.9166666666665,-4848.666666666667
15343538,785585794,2836.75,-232.8333333333333
9146209,785858556,3086.2727272727275,1.5454545454545454
29524662,786182879,2830.909090909091,-5092.909090909091
29018495,786817871,3125.6363636363635,-1512.5454545454545
25591613,786931474,2831.0,27.166666666666668
7123211,787170108,3071.181818181818,24.27272727272728
35959058,788094244,2827.25,23.166666666666668
45775338,788094431,3082.7272727272725,143.72727272727272
18190709,788232169,2836.583333333333,-158.83333333333334
11884125,788274770,2836.5,11.666666666666666
637321,788299378,2821.75,-356.8333333333333
26361731,788639531,3417.7,268.3
18102110,788713777,2828.0,-176.75
27473276,789346799,2843.583333333333,-24.5
15933855,789459556,2848.583333333333,-9.583333333333334
37759150,789627929,2831.25,31.08333333333333
29104309,789781713,2840.333333333333,8.666666666666666
30444078,790331967,3079.7272727272725,-301.6363636363636
29687942,791207230,3087.0,-231.8181818181818
22716469,792193372,2829.9166666666665,-788.5833333333334
39417272,792396274,3088.181818181818,-527.3636363636364
34500086,792531498,2864.4166666666665,-200.5833333333333
8195518,79312563,2834.0,-503.0833333333333
1237245,793915326,2800.333333333333,-3949.8333333333335
44476899,794676693,3757.444444444444,-164.11111111111111
21688033,794889827,2852.5,31.166666666666668
28161520,795059117,3390.6,276.2
33611474,795317395,3102.181818181818,83.45454545454545
42380802,795941707,3387.4,68.2
43255434,795998482,3392.3,125.1
12039556,796309524,2833.0,41.083333333333336
8213206,796943128,2855.583333333333,-38.0
36951418,797097935,3399.5,-270.3
22960961,797240914,3395.1,155.2
33526051,797838685,3110.3636363636365,195.0
40189568,797975693,2818.6666666666665,-66.41666666666667
10755893,798148552,2840.4166666666665,-344.75
42496889,798681796,3387.7,-84.2
34398400,798707305,3095.090909090909,-71.1
7868638,799060558,2860.083333333333,-532.6666666666666
36010999,799159875,2818.833333333333,106.58333333333331
15412992,799250686,2843.6363636363635,-133.5
453034,79939928,2842.6666666666665,-171.66666666666666
39041688,799436544,3077.3636363636365,42.36363636363637
34741253,799740613,2791.333333333333,-50.66666666666666
41136115,799989470,2845.25,-166.33333333333334
22811452,800161660,2869.1666666666665,-407.0833333333333
16818516,800654756,3418.3,-2269.7
24232514,80114783,3414.7,220.9
27541219,801782182,2824.6666666666665,161.0
202308,801932165,2832.9166666666665,-2723.3636363636365
29938523,802310193,3392.3,169.2
33743320,802939805,2863.5,-91.25
12589163,804133866,2850.25,-246.8333333333333
15083774,804791860,2819.0,-287.5833333333333
29800324,80491904,3088.3636363636365,-273.8181818181818
37566155,804951561,3366.2,195.1
24429556,805494552,2829.9166666666665,-26.666666666666668
33390570,80560725,2806.0,61.91666666666666
17662909,806061262,2834.333333333333,-53.16666666666666
14425066,806383961,2849.833333333333,105.91666666666669
5847670,806537516,2844.75,-163.5
14108330,807102745,2828.9166666666665,7.166666666666667
6690011,807142192,2831.0,-632.4166666666666
720761,807148290,3089.090909090909,-189.0909090909091
1910959,807399710,2855.833333333333,-3965.75
431534,807676191,2834.75,89.0
12853572,807819960,2908.833333333333,-498.5
46184123,808480147,3412.9,-127.33333333333331
9484478,808578640,2861.0,-232.41666666666663
44573441,8090006,2827.833333333333,164.5
35979800,809001604,3419.9,-89.4
9039531,809062731,3098.0,-328.45454545454544
11856839,809173313,2832.083333333333,201.8333333333333
11074356,80938036,2842.25,-138.0
8967429,809478053,2838.9166666666665,-414.8333333333333
6880761,809771064,2818.083333333333,-2081.5
34598467,80983984,2873.0,-360.4166666666667
16308140,810149287,2844.9166666666665,-135.0
24573235,810287611,3095.0,-65.72727272727273
14310839,810516823,2837.083333333333,171.08333333333334
47878878,810866813,4093.875,75.25
6013001,811808879,2969.7272727272725,51.833333333333336
4841073,81189189,2857.25,-642.6666666666666
14384776,814194004,2833.833333333333,-330.8333333333333
27128726,814375798,2874.083333333333,87.41666666666667
4332675,814391272,2852.833333333333,-420.0833333333333
8480115,815391918,2839.0,-286.25
29252414,81564935,3061.909090909091,-258.09090909090907
25348616,815763667,2828.6666666666665,-200.8333333333333
23626768,816292876,3405.6,299.2
27153432,816724903,2838.583333333333,127.58333333333331
44519711,817076262,2829.4166666666665,71.16666666666667
29423875,817286562,2830.333333333333,38.16666666666666
19447974,817448324,2842.4166666666665,-197.0833333333333
17755762,817639495,3085.454545454545,-50.90909090909091
7942193,817882172,2857.1666666666665,-562.8333333333334
21140122,818349007,2837.1666666666665,20.08333333333333
7469342,818554518,2820.833333333333,-380.9166666666667
19038283,818826504,3095.818181818182,18.545454545454547
26568620,819035017,3395.2,258.4
4770147,81945203,3401.5,-573.4
3958819,819627851,3408.2,37.6
23455205,820090972,3105.090909090909,29.63636363636364
6263133,820409590,2846.5,-425.5
8370038,820547235,2867.4166666666665,-287.6666666666667
4646749,820907424,3432.7,201.8
4106369,82117335,3085.7272727272725,-359.6363636363636
4792549,821180602,3099.7272727272725,-265.45454545454544
36572104,822515191,3398.8,-32.0
6227679,823017486,2830.333333333333,72.83333333333333
14267261,823707584,3440.8,41.1
273119,82371649,2839.25,-32.916666666666664
2357339,826376398,2833.5,-240.66666666666663
10434711,827203118,3088.5454545454545,51.27272727272727
42554440,827378125,3414.5,-3456.5
18946673,827663810,3424.6,0.1
18659799,827726394,3400.5,244.1
87064,827803506,2872.9166666666665,-6438.166666666667
26831955,828677947,2824.083333333333,-22.58333333333333
43311541,829153976,2877.083333333333,124.91666666666669
26603831,829175298,3101.181818181818,-304.09090909090907
41986436,82988051,3417.3,247.1
3731980,830125328,2825.1666666666665,-530.9166666666666
1601054,830444553,2825.4166666666665,-193.91666666666663
29352810,830597098,3122.0,-314.09090909090907
5801334,830695026,2825.833333333333,78.25
21388739,831302947,2844.6666666666665,-396.3333333333333
448429,831609277,2806.833333333333,-8981.666666666666
32383382,832751522,2838.1666666666665,104.91666666666669
18604385,83282816,3113.454545454545,114.8181818181818
4338588,833200083,3081.2727272727275,-336.3636363636364
29644592,833522305,2828.4166666666665,25.08333333333333
14417739,834484140,3079.2727272727275,44.45454545454545
17361808,834675891,2851.833333333333,-118.25
10977783,834933020,2865.6666666666665,-80.08333333333333
5147499,835465883,3067.5454545454545,-1657.5454545454545
14083382,835523862,3109.6363636363635,87.63636363636364
13085749,835568306,3122.3636363636365,-239.27272727272728
4525546,835774972,2844.4166666666665,-110.75
41963035,836174334,3076.0,-131.1818181818182
30474264,836288436,3409.7,33.2
2289070,837813772,2816.5,-2859.9166666666665
6579567,837971591,2838.083333333333,-587.3333333333334
20844477,838313711,3077.3636363636365,-30.727272727272727
18469631,840041017,2841.9166666666665,-214.16666666666663
45887165,840522336,3085.6363636363635,-100.54545454545456
24851687,84070532,3087.6363636363635,-88.0
41908825,841450874,3401.2,131.7
1868956,842493767,2838.1666666666665,-189.3333333333333
42089242,842894693,3104.454545454545,-116.1818181818182
26980345,84320679,3412.3,269.1
32952843,84405817,2835.6666666666665,75.58333333333333
3475585,844506946,3402.9,-1.9
4034512,844664347,3423.8,73.3
14028557,845774066,2850.75,-393.6666666666667
17871560,845826858,2828.25,29.25
