sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
177.0,-1707.0,,-193.0,-182.0,1095.0,-224.0,-406.0,-200.0,170.0
107.0,-1751.0,,-232.0,-221.0,964.0,-290.0,-604.0,-146.0,42.0
107.0,-1694.0,,-230.0,-131.0,664.0,-310.0,-570.0,-93.0,-72.0
134.0,-1231.0,,-184.0,64.0,671.0,-261.0,-691.0,-55.0,-134.0
135.0,-479.0,,-131.0,423.0,640.0,-219.0,-910.0,-41.0,-148.0
129.0,85.0,,-87.0,671.0,648.0,-229.0,-949.0,-45.0,-130.0
164.0,29.0,,-50.0,741.0,521.0,-238.0,-1056.0,-44.0,-102.0
141.0,-940.0,,-28.0,676.0,110.0,-264.0,-541.0,-34.0,-102.0
125.0,-2577.0,,-38.0,368.0,33.0,-291.0,-293.0,-33.0,-126.0
137.0,-4246.0,,-61.0,-14.0,38.0,-255.0,40.0,-32.0,-196.0
158.0,-5285.0,,-85.0,-397.0,267.0,-218.0,315.0,-37.0,-309.0
154.0,-5132.0,,-74.0,-731.0,540.0,-116.0,317.0,-52.0,-415.0
194.0,-3874.0,,-51.0,-827.0,730.0,67.0,491.0,-79.0,-502.0
237.0,-2296.0,,8.0,-835.0,822.0,145.0,182.0,-122.0,-539.0
221.0,-1288.0,,60.0,-787.0,590.0,43.0,105.0,-182.0,-554.0
198.0,-875.0,,72.0,-663.0,377.0,-74.0,-84.0,-260.0,-552.0
175.0,-558.0,,51.0,-609.0,484.0,-94.0,-147.0,-321.0,-544.0
158.0,17.0,,-14.0,-491.0,693.0,-71.0,-38.0,-360.0,-546.0
152.0,925.0,,-59.0,-339.0,669.0,0.0,-258.0,-362.0,-533.0
232.0,2182.0,,-128.0,-231.0,705.0,107.0,-116.0,-327.0,-496.0
252.0,4152.0,,-167.0,-61.0,853.0,169.0,-145.0,-287.0,-401.0
245.0,6725.0,,-170.0,37.0,1048.0,40.0,96.0,-247.0,-252.0
292.0,8800.0,,-195.0,115.0,1245.0,-266.0,424.0,-214.0,-78.0
268.0,8989.0,,-183.0,270.0,1621.0,-426.0,665.0,-196.0,74.0
173.0,7097.0,,-147.0,402.0,1977.0,-282.0,1060.0,-194.0,191.0
118.0,4383.0,,-143.0,634.0,2023.0,-30.0,896.0,-172.0,248.0
149.0,2285.0,,-146.0,889.0,1910.0,132.0,726.0,-128.0,239.0
116.0,1212.0,,-131.0,1025.0,1577.0,199.0,293.0,-38.0,196.0
119.0,607.0,,-115.0,1094.0,1603.0,168.0,-120.0,86.0,136.0
156.0,112.0,,-68.0,944.0,1636.0,68.0,-301.0,190.0,98.0
139.0,-282.0,,-9.0,661.0,1506.0,-2.0,-617.0,278.0,83.0
106.0,-815.0,,46.0,441.0,1356.0,44.0,-554.0,321.0,74.0
87.0,-1906.0,,96.0,296.0,934.0,224.0,-624.0,322.0,59.0
76.0,-3207.0,,139.0,411.0,619.0,366.0,-404.0,308.0,14.0
18.0,-3859.0,,164.0,678.0,411.0,390.0,-142.0,281.0,-59.0
68.0,-3724.0,,166.0,894.0,256.0,317.0,27.0,246.0,-147.0
101.0,-3092.0,,182.0,1082.0,-126.0,155.0,432.0,223.0,-251.0
72.0,-1959.0,,189.0,1076.0,-525.0,43.0,511.0,207.0,-343.0
118.0,0.0,,159.0,920.0,-840.0,64.0,946.0,187.0,-407.0
163.0,2678.0,,133.0,732.0,-928.0,206.0,1228.0,155.0,-456.0
177.0,4851.0,,154.0,419.0,-667.0,340.0,1596.0,95.0,-478.0
144.0,5185.0,,204.0,119.0,-375.0,351.0,1925.0,33.0,-483.0
171.0,4492.0,,237.0,-169.0,-8.0,345.0,1747.0,10.0,-464.0
194.0,5016.0,,226.0,-453.0,-122.0,424.0,1736.0,22.0,-429.0
201.0,7376.0,,220.0,-549.0,-383.0,520.0,1265.0,77.0,-383.0
272.0,10252.0,,200.0,-558.0,-598.0,476.0,971.0,139.0,-338.0
339.0,11605.0,,147.0,-445.0,-927.0,315.0,530.0,165.0,-295.0
374.0,10058.0,,95.0,-185.0,-1330.0,232.0,59.0,172.0,-248.0
391.0,6103.0,,24.0,23.0,-1920.0,316.0,16.0,158.0,-216.0
487.0,1752.0,,-25.0,205.0,-1974.0,481.0,-203.0,158.0,-207.0
476.0,-1309.0,,-64.0,247.0,-1786.0,567.0,20.0,196.0,-225.0
425.0,-2774.0,,-93.0,113.0,-1696.0,581.0,134.0,245.0,-242.0
477.0,-3109.0,,-95.0,35.0,-1502.0,445.0,471.0,297.0,-250.0
464.0,-3323.0,,-100.0,-3.0,-1046.0,132.0,857.0,333.0,-267.0
447.0,-4123.0,,-117.0,75.0,-283.0,-62.0,1051.0,327.0,-303.0
455.0,-5439.0,,-124.0,323.0,160.0,20.0,1487.0,289.0,-358.0
494.0,-6992.0,,-110.0,543.0,268.0,240.0,1516.0,249.0,-424.0
439.0,-8128.0,,-99.0,760.0,107.0,378.0,1753.0,214.0,-484.0
383.0,-8118.0,,-115.0,838.0,-377.0,395.0,1686.0,188.0,-531.0
404.0,-6829.0,,-134.0,648.0,-849.0,344.0,1419.0,176.0,-567.0
309.0,-4817.0,,-162.0,314.0,-1249.0,317.0,1271.0,183.0,-578.0
273.0,-3120.0,,-234.0,-203.0,-1662.0,292.0,837.0,191.0,-585.0
307.0,-2442.0,,-287.0,-725.0,-1846.0,271.0,654.0,183.0,-623.0
283.0,-2331.0,,-295.0,-1078.0,-1813.0,352.0,197.0,146.0,-688.0
227.0,-2416.0,,-303.0,-1293.0,-1666.0,431.0,14.0,85.0,-771.0
249.0,-3007.0,,-273.0,-1181.0,-1391.0,423.0,-18.0,25.0,-856.0
308.0,-3605.0,,-236.0,-843.0,-1084.0,317.0,-48.0,-35.0,-883.0
247.0,-3009.0,,-229.0,-463.0,-587.0,191.0,288.0,-75.0,-857.0
239.0,-831.0,,-243.0,-27.0,-117.0,95.0,286.0,-102.0,-825.0
249.0,1815.0,,-255.0,270.0,85.0,18.0,580.0,-120.0,-808.0
220.0,3449.0,,-235.0,463.0,67.0,-14.0,615.0,-116.0,-871.0
210.0,3837.0,,-216.0,636.0,-35.0,-10.0,582.0,-106.0,-990.0
208.0,3775.0,,-176.0,700.0,-91.0,44.0,798.0,-85.0,-1115.0
192.0,3650.0,,-136.0,794.0,-173.0,69.0,840.0,-75.0,-1238.0
127.0,2875.0,,-110.0,826.0,-204.0,41.0,1197.0,-80.0,-1294.0
204.0,907.0,,-110.0,709.0,-126.0,64.0,1088.0,-91.0,-1279.0
191.0,-1521.0,,-144.0,557.0,-58.0,112.0,957.0,-96.0,-1207.0
106.0,-2510.0,,-173.0,203.0,-204.0,126.0,711.0,-78.0,-1100.0
132.0,-944.0,,-214.0,-280.0,-372.0,122.0,345.0,-60.0,-1014.0
150.0,1963.0,,-236.0,-686.0,-285.0,86.0,301.0,-42.0,-933.0
137.0,3707.0,,-226.0,-1010.0,-110.0,52.0,86.0,-32.0,-841.0
63.0,3131.0,,-200.0,-1090.0,-434.0,74.0,349.0,-27.0,-713.0
117.0,1154.0,,-199.0,-1013.0,-1007.0,141.0,428.0,-21.0,-570.0
79.0,-1237.0,,-183.0,-957.0,-1122.0,163.0,410.0,-40.0,-439.0
58.0,-3134.0,,-152.0,-912.0,-1075.0,74.0,264.0,-61.0,-313.0
89.0,-3507.0,,-132.0,-1047.0,-1239.0,-9.0,-86.0,-82.0,-242.0
101.0,-2378.0,,-121.0,-1245.0,-1667.0,12.0,153.0,-100.0,-229.0
167.0,-785.0,,-116.0,-1334.0,-1928.0,95.0,197.0,-116.0,-284.0
178.0,173.0,,-91.0,-1398.0,-1986.0,140.0,546.0,-134.0,-398.0
291.0,272.0,,-72.0,-1291.0,-1809.0,102.0,818.0,-145.0,-512.0
251.0,-383.0,,-42.0,-1072.0,-1535.0,6.0,872.0,-162.0,-639.0
303.0,-1975.0,,-31.0,-845.0,-1559.0,-99.0,981.0,-173.0,-744.0
365.0,-4379.0,,-33.0,-496.0,-1337.0,-94.0,554.0,-190.0,-817.0
305.0,-6913.0,,-92.0,-152.0,-1008.0,39.0,426.0,-209.0,-920.0
313.0,-9058.0,,-178.0,204.0,-857.0,178.0,240.0,-219.0,-1037.0
315.0,-10852.0,,-230.0,556.0,-858.0,243.0,267.0,-218.0,-1153.0
368.0,-12100.0,,-301.0,668.0,-897.0,182.0,251.0,-200.0,-1252.0
312.0,-12135.0,,-332.0,638.0,-770.0,87.0,-110.0,-191.0,-1299.0
349.0,-10687.0,,-352.0,532.0,-753.0,20.0,-225.0,-174.0,-1298.0
327.0,-7711.0,,-356.0,388.0,-1114.0,52.0,-729.0,-154.0,-1254.0
272.0,-3121.0,,-327.0,238.0,-1593.0,125.0,-837.0,-138.0,-1152.0
284.0,1665.0,,-280.0,-158.0,-1833.0,46.0,-785.0,-122.0,-1016.0
263.0,4763.0,,-181.0,-716.0,-1982.0,-10.0,-465.0,-105.0,-880.0
250.0,6032.0,,-101.0,-1241.0,-2041.0,62.0,230.0,-86.0,-766.0
169.0,6155.0,,-24.0,-1741.0,-2022.0,59.0,576.0,-78.0,-677.0
195.0,5380.0,,62.0,-1983.0,-1929.0,-26.0,1014.0,-71.0,-623.0
149.0,4171.0,,105.0,-1996.0,-1990.0,-36.0,846.0,-57.0,-601.0
57.0,3780.0,,96.0,-1923.0,-2176.0,15.0,528.0,-24.0,-571.0
50.0,4793.0,,68.0,-1693.0,-1979.0,91.0,7.0,9.0,-531.0
14.0,7169.0,,63.0,-1459.0,-1719.0,175.0,-596.0,48.0,-489.0
-46.0,10508.0,,17.0,-1180.0,-1549.0,215.0,-587.0,99.0,-470.0
-79.0,13121.0,,-27.0,-855.0,-1607.0,229.0,-748.0,149.0,-524.0
-82.0,13195.0,,-39.0,-578.0,-2218.0,166.0,-556.0,185.0,-621.0
-144.0,10352.0,,-72.0,-146.0,-2842.0,2.0,-473.0,209.0,-752.0
-171.0,5892.0,,-103.0,277.0,-3148.0,-104.0,-448.0,223.0,-898.0
-135.0,1292.0,,-144.0,486.0,-3119.0,-47.0,-375.0,228.0,-1007.0
-140.0,-2706.0,,-171.0,533.0,-2973.0,18.0,-659.0,228.0,-1071.0
-171.0,-5647.0,,-156.0,389.0,-2767.0,-19.0,-550.0,221.0,-1092.0
-176.0,-7569.0,,-130.0,339.0,-2325.0,-109.0,-458.0,224.0,-1101.0
-192.0,-8377.0,,-97.0,583.0,-2270.0,-132.0,-14.0,221.0,-1103.0
-196.0,-7746.0,,-75.0,891.0,-2322.0,-34.0,312.0,197.0,-1091.0
-176.0,-6380.0,,-100.0,1205.0,-2031.0,54.0,299.0,155.0,-1043.0
-144.0,-4959.0,,-96.0,1301.0,-1754.0,54.0,380.0,98.0,-948.0
-114.0,-3450.0,,-49.0,971.0,-1540.0,38.0,-73.0,31.0,-839.0
-84.0,-2221.0,,-29.0,398.0,-1440.0,94.0,-354.0,-47.0,-701.0
-19.0,-1499.0,,-6.0,-414.0,-1381.0,180.0,-681.0,-109.0,-543.0
-33.0,-778.0,,-1.0,-1188.0,-1451.0,210.0,-637.0,-144.0,-409.0
-51.0,368.0,,-22.0,-1609.0,-1613.0,136.0,-216.0,-138.0,-319.0
0.0,1618.0,,-30.0,-1704.0,-1654.0,-9.0,-66.0,-92.0,-271.0
11.0,2640.0,,-45.0,-1349.0,-1482.0,-84.0,293.0,-57.0,-251.0
-11.0,3620.0,,-44.0,-721.0,-1215.0,-31.0,175.0,-25.0,-240.0
12.0,4805.0,,-38.0,-86.0,-1170.0,74.0,160.0,8.0,-229.0
60.0,6338.0,,-73.0,429.0,-1174.0,189.0,42.0,37.0,-217.0
31.0,7869.0,,-114.0,494.0,-1277.0,186.0,-173.0,78.0,-200.0
3.0,8805.0,,-132.0,130.0,-1446.0,89.0,145.0,119.0,-193.0
9.0,8880.0,,-165.0,-456.0,-1290.0,73.0,275.0,138.0,-181.0
3.0,8150.0,,-178.0,-1156.0,-926.0,112.0,591.0,150.0,-179.0
-45.0,6968.0,,-173.0,-1460.0,-354.0,107.0,441.0,164.0,-201.0
-56.0,5335.0,,-188.0,-1093.0,36.0,-4.0,73.0,175.0,-258.0
-58.0,3277.0,,-185.0,-237.0,-33.0,-126.0,-253.0,188.0,-343.0
-136.0,1439.0,,-168.0,938.0,-246.0,-176.0,-611.0,219.0,-393.0
-159.0,405.0,,-103.0,1978.0,-833.0,-147.0,-399.0,255.0,-401.0
-161.0,167.0,,4.0,2558.0,-1432.0,-62.0,-341.0,309.0,-378.0
-198.0,-247.0,,110.0,2594.0,-1629.0,82.0,14.0,382.0,-345.0
-258.0,-1578.0,,176.0,1958.0,-1600.0,258.0,149.0,452.0,-323.0
-239.0,-3616.0,,197.0,992.0,-1646.0,327.0,24.0,504.0,-335.0
-235.0,-5869.0,,206.0,14.0,-1810.0,307.0,73.0,524.0,-389.0
-265.0,-7710.0,,179.0,-882.0,-1669.0,264.0,-66.0,523.0,-452.0
-221.0,-9060.0,,157.0,-1356.0,-1446.0,260.0,186.0,500.0,-461.0
-209.0,-9963.0,,133.0,-1382.0,-1110.0,286.0,232.0,464.0,-379.0
-212.0,-10046.0,,110.0,-1140.0,-632.0,310.0,474.0,423.0,-218.0
-212.0,-8941.0,,107.0,-811.0,-448.0,378.0,644.0,412.0,-3.0
-186.0,-6639.0,,86.0,-777.0,-534.0,446.0,508.0,400.0,198.0
-244.0,-3835.0,,76.0,-922.0,-678.0,441.0,609.0,341.0,349.0
-251.0,-1132.0,,83.0,-990.0,-1001.0,371.0,325.0,238.0,447.0
-184.0,1352.0,,102.0,-1002.0,-1540.0,313.0,362.0,80.0,502.0
-193.0,3617.0,,115.0,-756.0,-2080.0,360.0,393.0,-60.0,557.0
-214.0,5959.0,,127.0,-321.0,-2482.0,467.0,478.0,-157.0,636.0
-236.0,8486.0,,139.0,101.0,-2556.0,486.0,678.0,-188.0,734.0
-217.0,10361.0,,150.0,556.0,-2568.0,434.0,550.0,-151.0,824.0
-251.0,10837.0,,143.0,974.0,-2480.0,354.0,703.0,-86.0,868.0
-228.0,9809.0,,103.0,1572.0,-2206.0,225.0,474.0,1.0,828.0
-198.0,7234.0,,70.0,2411.0,-1883.0,115.0,299.0,82.0,684.0
-248.0,3790.0,,34.0,3001.0,-1633.0,147.0,197.0,145.0,449.0
-209.0,731.0,,25.0,3151.0,-1673.0,274.0,153.0,183.0,189.0
-185.0,-889.0,,60.0,2856.0,-1527.0,301.0,443.0,230.0,-30.0
-262.0,-693.0,,94.0,2193.0,-1266.0,178.0,450.0,296.0,-226.0
-292.0,654.0,,131.0,1480.0,-1261.0,29.0,763.0,380.0,-408.0
-224.0,1950.0,,141.0,749.0,-1242.0,19.0,814.0,473.0,-597.0
-252.0,2037.0,,109.0,54.0,-1277.0,131.0,868.0,527.0,-793.0
-282.0,772.0,,54.0,-443.0,-1518.0,218.0,929.0,559.0,-956.0
-265.0,-1151.0,,0.0,-854.0,-2076.0,228.0,580.0,569.0,-1048.0
-247.0,-3260.0,,-47.0,-1077.0,-2562.0,150.0,580.0,595.0,-1052.0
-285.0,-5129.0,,-98.0,-1135.0,-2673.0,54.0,351.0,620.0,-984.0
-332.0,-6033.0,,-112.0,-1249.0,-3026.0,57.0,314.0,613.0,-852.0
-307.0,-5409.0,,-78.0,-1275.0,-3451.0,148.0,155.0,584.0,-676.0
-385.0,-3551.0,,-49.0,-1137.0,-3677.0,204.0,-57.0,486.0,-479.0
-395.0,-1451.0,,-15.0,-801.0,-3411.0,226.0,133.0,335.0,-239.0
-372.0,-326.0,,41.0,-215.0,-2902.0,291.0,107.0,157.0,14.0
-406.0,-572.0,,108.0,261.0,-2813.0,347.0,528.0,2.0,259.0
-440.0,-1445.0,,166.0,467.0,-2792.0,313.0,894.0,-110.0,511.0
-441.0,-2023.0,,162.0,539.0,-2508.0,193.0,1337.0,-186.0,760.0
-414.0,-1519.0,,121.0,556.0,-1901.0,86.0,1666.0,-241.0,977.0
-485.0,299.0,,82.0,819.0,-1640.0,21.0,1533.0,-317.0,1117.0
-496.0,2872.0,,78.0,1348.0,-1470.0,34.0,1524.0,-412.0,1169.0
-477.0,5356.0,,93.0,1868.0,-1179.0,123.0,1091.0,-499.0,1132.0
-498.0,7283.0,,93.0,2309.0,-1269.0,134.0,888.0,-553.0,1030.0
-504.0,8192.0,,117.0,2461.0,-1718.0,96.0,685.0,-550.0,910.0
-473.0,7530.0,,114.0,2237.0,-2299.0,119.0,508.0,-469.0,798.0
-465.0,5473.0,,70.0,1796.0,-2640.0,202.0,594.0,-323.0,714.0
-459.0,2948.0,,20.0,1136.0,-3088.0,200.0,397.0,-113.0,658.0
-371.0,830.0,,-20.0,488.0,-3403.0,28.0,454.0,143.0,629.0
-321.0,-798.0,,-44.0,57.0,-3601.0,-74.0,312.0,427.0,575.0
-304.0,-1843.0,,-34.0,-216.0,-3651.0,-28.0,461.0,687.0,466.0
-265.0,-2165.0,,14.0,-235.0,-3405.0,-5.0,729.0,892.0,296.0
-204.0,-1900.0,,64.0,-127.0,-3037.0,-45.0,748.0,1045.0,76.0
-204.0,-943.0,,132.0,-64.0,-2454.0,-96.0,1091.0,1126.0,-117.0
-183.0,515.0,,152.0,-43.0,-2413.0,-84.0,1204.0,1164.0,-262.0
-146.0,1760.0,,145.0,-284.0,-2687.0,-51.0,1616.0,1177.0,-359.0
-215.0,1820.0,,184.0,-745.0,-2673.0,-52.0,1871.0,1204.0,-432.0
-281.0,254.0,,187.0,-1059.0,-2708.0,-41.0,2002.0,1225.0,-491.0
-325.0,-2305.0,,145.0,-974.0,-2910.0,-96.0,2206.0,1194.0,-505.0
-396.0,-4705.0,,104.0,-313.0,-2984.0,-194.0,1882.0,1118.0,-441.0
-488.0,-6010.0,,48.0,579.0,-2777.0,-219.0,1520.0,986.0,-273.0
-459.0,-6069.0,,-15.0,1162.0,-2556.0,-210.0,731.0,772.0,-11.0
-388.0,-5536.0,,-79.0,1371.0,-2525.0,-237.0,251.0,470.0,286.0
-353.0,-5097.0,,-152.0,1199.0,-2564.0,-303.0,59.0,131.0,551.0
-260.0,-4859.0,,-252.0,774.0,-2502.0,-333.0,-73.0,-192.0,751.0
-106.0,-4743.0,,-344.0,261.0,-2723.0,-268.0,249.0,-451.0,854.0
33.0,-4474.0,,-356.0,-449.0,-3244.0,-193.0,452.0,-624.0,871.0
57.0,-3649.0,,-359.0,-1161.0,-3510.0,-208.0,1178.0,-696.0,844.0
110.0,-2082.0,,-359.0,-1705.0,-3437.0,-272.0,1751.0,-682.0,821.0
115.0,88.0,,-333.0,-2121.0,-3272.0,-285.0,2158.0,-634.0,815.0
88.0,2046.0,,-298.0,-2176.0,-3156.0,-267.0,2597.0,-551.0,786.0
96.0,3116.0,,-280.0,-1892.0,-2862.0,-300.0,2546.0,-439.0,733.0
61.0,3182.0,,-275.0,-1441.0,-2240.0,-355.0,2522.0,-273.0,643.0
58.0,2491.0,,-239.0,-875.0,-1598.0,-420.0,1975.0,-54.0,536.0
147.0,1727.0,,-185.0,-406.0,-1092.0,-440.0,1537.0,160.0,452.0
270.0,1227.0,,-72.0,4.0,-619.0,-378.0,1173.0,329.0,414.0
235.0,852.0,,65.0,384.0,-138.0,-331.0,825.0,435.0,428.0
198.0,559.0,,156.0,612.0,162.0,-327.0,892.0,491.0,464.0
167.0,689.0,,256.0,853.0,67.0,-309.0,703.0,524.0,493.0
76.0,1326.0,,381.0,971.0,-175.0,-225.0,855.0,587.0,473.0
-76.0,1950.0,,445.0,782.0,-25.0,-177.0,859.0,683.0,397.0
-137.0,1931.0,,466.0,438.0,392.0,-222.0,1012.0,757.0,269.0
-117.0,988.0,,479.0,-73.0,549.0,-263.0,1321.0,781.0,103.0
-215.0,-309.0,,448.0,-488.0,796.0,-324.0,1376.0,730.0,-59.0
-213.0,-1283.0,,386.0,-525.0,1220.0,-370.0,1705.0,661.0,-151.0
-288.0,-1745.0,,283.0,-343.0,1617.0,-346.0,1461.0,579.0,-125.0
-351.0,-1975.0,,155.0,-3.0,1946.0,-296.0,1367.0,476.0,-6.0
-322.0,-2489.0,,10.0,297.0,1910.0,-234.0,1271.0,356.0,157.0
-287.0,-3725.0,,-157.0,386.0,1888.0,-193.0,1079.0,218.0,317.0
-258.0,-5723.0,,-313.0,404.0,1860.0,-202.0,1213.0,90.0,447.0
-277.0,-7518.0,,-450.0,227.0,1719.0,-301.0,1032.0,-20.0,504.0
-189.0,-7925.0,,-534.0,-170.0,1580.0,-449.0,1123.0,-98.0,482.0
-211.0,-6608.0,,-575.0,-622.0,1332.0,-480.0,923.0,-145.0,402.0
-276.0,-4228.0,,-588.0,-1138.0,1297.0,-406.0,790.0,-162.0,269.0
-266.0,-1993.0,,-576.0,-1432.0,1456.0,-329.0,833.0,-172.0,100.0
-207.0,-751.0,,-528.0,-1275.0,1702.0,-227.0,805.0,-193.0,-94.0
-170.0,-713.0,,-433.0,-676.0,2133.0,-170.0,1167.0,-212.0,-273.0
-140.0,-1796.0,,-352.0,313.0,2424.0,-246.0,1053.0,-202.0,-394.0
-102.0,-3571.0,,-240.0,1186.0,2218.0,-329.0,1027.0,-111.0,-445.0
-177.0,-5038.0,,-107.0,1659.0,1808.0,-367.0,846.0,68.0,-463.0
-199.0,-5184.0,,25.0,1828.0,1280.0,-377.0,641.0,304.0,-470.0
-161.0,-3707.0,,144.0,1635.0,826.0,-347.0,755.0,540.0,-468.0
-124.0,-1128.0,,210.0,1285.0,786.0,-327.0,681.0,726.0,-446.0
-141.0,1809.0,,254.0,1003.0,744.0,-308.0,982.0,818.0,-400.0
-138.0,4505.0,,245.0,773.0,696.0,-293.0,973.0,811.0,-373.0
-123.0,6665.0,,200.0,668.0,634.0,-266.0,982.0,757.0,-367.0
-153.0,8128.0,,132.0,522.0,776.0,-247.0,748.0,680.0,-358.0
-128.0,8617.0,,74.0,286.0,1427.0,-307.0,240.0,616.0,-348.0
-81.0,8291.0,,52.0,163.0,1688.0,-370.0,195.0,594.0,-344.0
-75.0,7615.0,,16.0,-31.0,1367.0,-421.0,-86.0,592.0,-382.0
-41.0,6837.0,,-10.0,-320.0,1168.0,-472.0,-14.0,594.0,-519.0
32.0,5814.0,,-7.0,-555.0,1300.0,-479.0,-35.0,563.0,-727.0
29.0,4334.0,,10.0,-732.0,1379.0,-456.0,31.0,454.0,-946.0
26.0,2554.0,,27.0,-628.0,1071.0,-364.0,288.0,272.0,-1109.0
53.0,846.0,,56.0,-319.0,907.0,-232.0,142.0,68.0,-1144.0
83.0,-442.0,,92.0,-35.0,1042.0,-156.0,339.0,-100.0,-1015.0
38.0,-1374.0,,96.0,220.0,1088.0,-121.0,358.0,-208.0,-731.0
33.0,-2285.0,,107.0,191.0,1023.0,-100.0,552.0,-249.0,-360.0
107.0,-3282.0,,106.0,-216.0,1070.0,-65.0,582.0,-220.0,9.0
96.0,-4171.0,,114.0,-862.0,1295.0,-39.0,205.0,-117.0,287.0
122.0,-4847.0,,141.0,-1703.0,1619.0,-58.0,-5.0,3.0,426.0
98.0,-5196.0,,142.0,-2434.0,1911.0,-87.0,-452.0,144.0,461.0
50.0,-4896.0,,175.0,-2892.0,1997.0,-132.0,-500.0,326.0,499.0
11.0,-3842.0,,214.0,-3114.0,2068.0,-152.0,-622.0,536.0,628.0
18.0,-2079.0,,259.0,-2930.0,1950.0,-168.0,-655.0,768.0,860.0
-22.0,111.0,,299.0,-2344.0,1798.0,-197.0,-515.0,971.0,1140.0
-197.0,2172.0,,313.0,-1373.0,1860.0,-163.0,-532.0,1120.0,1356.0
-216.0,3718.0,,321.0,-119.0,1871.0,-146.0,-230.0,1191.0,1434.0
-304.0,4653.0,,288.0,918.0,1871.0,-199.0,-234.0,1169.0,1361.0
-463.0,4929.0,,276.0,1584.0,1622.0,-235.0,-44.0,1078.0,1146.0
-574.0,4466.0,,269.0,1947.0,1349.0,-134.0,3.0,976.0,857.0
-637.0,3269.0,,235.0,2045.0,1291.0,17.0,-101.0,892.0,607.0
-609.0,1662.0,,208.0,2183.0,1084.0,48.0,-18.0,803.0,450.0
-612.0,323.0,,213.0,2338.0,914.0,75.0,-297.0,687.0,370.0
-565.0,-135.0,,217.0,2363.0,909.0,191.0,-234.0,516.0,333.0
-604.0,449.0,,194.0,2336.0,976.0,290.0,-406.0,280.0,235.0
-662.0,1739.0,,184.0,2133.0,1146.0,269.0,-467.0,-9.0,29.0
-657.0,3343.0,,130.0,1791.0,1031.0,158.0,-395.0,-308.0,-267.0
-669.0,4694.0,,25.0,1333.0,657.0,37.0,-624.0,-566.0,-598.0
-637.0,5186.0,,-111.0,644.0,387.0,12.0,-637.0,-745.0,-857.0
-563.0,4691.0,,-282.0,-33.0,275.0,54.0,-1058.0,-821.0,-1019.0
-393.0,3387.0,,-445.0,-682.0,379.0,21.0,-1165.0,-803.0,-1097.0
-344.0,1878.0,,-543.0,-1388.0,386.0,-70.0,-1291.0,-740.0,-1118.0
-307.0,761.0,,-559.0,-1960.0,350.0,-142.0,-1437.0,-681.0,-1080.0
-257.0,156.0,,-535.0,-2365.0,663.0,-137.0,-1226.0,-656.0,-993.0
-270.0,-40.0,,-482.0,-2423.0,1108.0,-40.0,-1149.0,-703.0,-858.0
-233.0,101.0,,-408.0,-2032.0,1327.0,110.0,-583.0,-773.0,-681.0
-235.0,552.0,,-298.0,-1512.0,1412.0,228.0,-314.0,-819.0,-528.0
-194.0,1048.0,,-169.0,-937.0,1356.0,245.0,42.0,-809.0,-406.0
-257.0,1283.0,,-7.0,-399.0,1024.0,234.0,369.0,-719.0,-342.0
-276.0,1204.0,,190.0,-97.0,805.0,249.0,160.0,-538.0,-331.0
-318.0,827.0,,377.0,52.0,853.0,195.0,-120.0,-306.0,-345.0
-477.0,164.0,,537.0,18.0,1075.0,41.0,-914.0,-105.0,-366.0
-520.0,-715.0,,658.0,-64.0,1343.0,-75.0,-1345.0,43.0,-343.0
-580.0,-1546.0,,750.0,93.0,1777.0,-34.0,-1716.0,130.0,-265.0
-608.0,-1885.0,,816.0,401.0,2270.0,98.0,-1917.0,179.0,-119.0
-704.0,-1582.0,,847.0,799.0,2463.0,140.0,-1868.0,209.0,76.0
-735.0,-782.0,,869.0,1096.0,2582.0,50.0,-1973.0,229.0,301.0
-734.0,35.0,,910.0,995.0,2616.0,-24.0,-1476.0,243.0,514.0
-728.0,499.0,,938.0,616.0,2639.0,57.0,-1165.0,249.0,690.0
-610.0,726.0,,916.0,18.0,2676.0,230.0,-582.0,243.0,858.0
-573.0,720.0,,840.0,-643.0,2781.0,350.0,138.0,191.0,991.0
-468.0,526.0,,720.0,-1047.0,2854.0,318.0,513.0,91.0,1066.0
-368.0,109.0,,563.0,-1243.0,2690.0,140.0,744.0,-51.0,1071.0
-194.0,-604.0,,410.0,-1191.0,2621.0,47.0,279.0,-248.0,1018.0
-85.0,-1449.0,,263.0,-907.0,2658.0,103.0,-90.0,-499.0,955.0
-67.0,-2351.0,,135.0,-638.0,2786.0,190.0,-607.0,-786.0,919.0
24.0,-3264.0,,37.0,-297.0,2802.0,239.0,-966.0,-1048.0,920.0
36.0,-4182.0,,-48.0,115.0,2724.0,199.0,-1184.0,-1234.0,943.0
71.0,-4905.0,,-94.0,499.0,2683.0,160.0,-1681.0,-1313.0,961.0
67.0,-5179.0,,-95.0,875.0,2654.0,187.0,-1734.0,-1271.0,869.0
147.0,-4968.0,,-66.0,1057.0,2874.0,242.0,-2019.0,-1129.0,612.0
185.0,-4060.0,,-44.0,1079.0,2944.0,235.0,-2002.0,-933.0,217.0
156.0,-2449.0,,28.0,1035.0,2889.0,191.0,-1683.0,-718.0,-244.0
143.0,-533.0,,152.0,819.0,3030.0,226.0,-1176.0,-503.0,-699.0
