sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
,-855.0,-194.0,114.0,,76.0,657.0,155.0,,
,-238.0,-1145.0,-69.0,,116.0,617.0,212.0,,
,7.0,83.0,-264.0,,108.0,553.0,314.0,,
,-196.0,-911.0,-391.0,,91.0,546.0,358.0,,
,-579.0,-395.0,-256.0,,29.0,631.0,798.0,,
,-257.0,-66.0,62.0,,17.0,702.0,672.0,,
,383.0,-1170.0,89.0,,89.0,610.0,729.0,,
,25.0,212.0,-103.0,,47.0,523.0,672.0,,
,-498.0,-1202.0,-203.0,,23.0,534.0,788.0,,
,-79.0,-93.0,-404.0,,0.0,510.0,1006.0,,
,-71.0,-590.0,-190.0,,41.0,474.0,718.0,,
,-20.0,-911.0,140.0,,29.0,459.0,790.0,,
,296.0,-607.0,-79.0,,-56.0,415.0,591.0,,
,168.0,-1003.0,-170.0,,-32.0,392.0,611.0,,
,-246.0,-337.0,-48.0,,22.0,415.0,519.0,,
,-518.0,-1035.0,-27.0,,45.0,420.0,428.0,,
,-321.0,-270.0,75.0,,-48.0,406.0,781.0,,
,-216.0,-1077.0,240.0,,-71.0,356.0,720.0,,
,256.0,-618.0,29.0,,-4.0,323.0,840.0,,
,-208.0,-669.0,-207.0,,-1.0,328.0,691.0,,
,-548.0,-1066.0,-401.0,,8.0,289.0,733.0,,
,38.0,-458.0,-460.0,,10.0,266.0,803.0,,
,49.0,-1580.0,-199.0,,6.0,266.0,543.0,,
,565.0,-317.0,-249.0,,20.0,277.0,718.0,,
,414.0,-1128.0,-244.0,,3.0,277.0,726.0,,
,-332.0,-856.0,-989.0,,-11.0,229.0,982.0,,
,-643.0,-306.0,-1123.0,,-4.0,284.0,927.0,,
,-32.0,-1332.0,1.0,,-27.0,331.0,779.0,,
,492.0,-206.0,-58.0,,-45.0,251.0,988.0,,
,112.0,-1299.0,139.0,,-33.0,257.0,877.0,,
,118.0,-583.0,283.0,,-24.0,270.0,912.0,,
,115.0,-581.0,-153.0,,-77.0,186.0,639.0,,
,135.0,-984.0,72.0,,-131.0,160.0,678.0,,
,-165.0,-279.0,345.0,,-70.0,235.0,746.0,,
,306.0,-1057.0,588.0,,37.0,291.0,541.0,,
,494.0,-393.0,314.0,,50.0,234.0,613.0,,
,-714.0,-1084.0,-145.0,,-19.0,219.0,478.0,,
,-612.0,-1002.0,-212.0,,37.0,230.0,796.0,,
,508.0,-839.0,-553.0,,139.0,185.0,761.0,,
,929.0,-1101.0,-566.0,,117.0,201.0,683.0,,
,-42.0,-629.0,-16.0,,58.0,224.0,838.0,,
,-212.0,-849.0,308.0,,42.0,204.0,783.0,,
,-315.0,-699.0,169.0,,173.0,194.0,999.0,,
,-771.0,-953.0,210.0,,193.0,196.0,716.0,,
,-74.0,-712.0,399.0,,39.0,174.0,770.0,,
,-814.0,-772.0,214.0,,62.0,148.0,800.0,,
,-665.0,-766.0,142.0,,175.0,168.0,689.0,,
,250.0,-861.0,51.0,,215.0,244.0,803.0,,
,-776.0,-716.0,127.0,,139.0,297.0,594.0,,
,-833.0,-472.0,-48.0,,93.0,186.0,833.0,,
,233.0,-549.0,-337.0,,196.0,30.0,696.0,,
,125.0,-368.0,-129.0,,280.0,49.0,570.0,,
,-144.0,-816.0,128.0,,202.0,144.0,606.0,,
,80.0,-248.0,-139.0,,76.0,170.0,552.0,,
,-57.0,-1007.0,-216.0,,118.0,168.0,842.0,,
,604.0,-750.0,323.0,,184.0,145.0,650.0,,
,768.0,-214.0,310.0,,158.0,101.0,694.0,,
,-390.0,-998.0,335.0,,105.0,42.0,650.0,,
,-365.0,-488.0,377.0,,108.0,2.0,552.0,,
,418.0,-868.0,563.0,,176.0,9.0,615.0,,
,-136.0,-445.0,262.0,,173.0,-14.0,465.0,,
,-228.0,-753.0,-280.0,,156.0,-38.0,812.0,,
,676.0,-656.0,-65.0,,156.0,-21.0,764.0,,
,315.0,-569.0,-170.0,,173.0,14.0,683.0,,
,-28.0,-558.0,-609.0,,183.0,24.0,530.0,,
,-80.0,-282.0,-449.0,,124.0,-26.0,260.0,,
,-246.0,-499.0,213.0,,179.0,-55.0,384.0,,
,448.0,-24.0,-103.0,,227.0,-109.0,125.0,,
,835.0,-962.0,-367.0,,112.0,-141.0,293.0,,
,285.0,76.0,-415.0,,114.0,-87.0,465.0,,
,304.0,-705.0,-72.0,,199.0,-100.0,626.0,,
,669.0,-707.0,415.0,,173.0,-146.0,707.0,,
,97.0,-262.0,107.0,,135.0,-164.0,371.0,,
,22.0,-1044.0,406.0,,126.0,-155.0,463.0,,
,81.0,220.0,422.0,,148.0,-97.0,269.0,,
,-735.0,-977.0,61.0,,152.0,-77.0,205.0,,
,-380.0,-357.0,-66.0,,131.0,-110.0,20.0,,
,-258.0,-621.0,-360.0,,97.0,-185.0,-94.0,,
,-739.0,-865.0,-85.0,,105.0,-230.0,158.0,,
,-366.0,-726.0,471.0,,149.0,-198.0,38.0,,
,-569.0,-855.0,113.0,,85.0,-190.0,190.0,,
,-672.0,-342.0,-99.0,,129.0,-172.0,190.0,,
,-618.0,-1231.0,-84.0,,251.0,-165.0,384.0,,
,-506.0,-497.0,-175.0,,257.0,-223.0,321.0,,
,82.0,-1190.0,-161.0,,188.0,-197.0,-18.0,,
,0.0,-471.0,-186.0,,141.0,-157.0,114.0,,
,-126.0,-622.0,252.0,,208.0,-205.0,88.0,,
,1.0,-857.0,17.0,,210.0,-155.0,352.0,,
,115.0,-541.0,304.0,,146.0,-100.0,234.0,,
,406.0,-1567.0,380.0,,119.0,-148.0,162.0,,
,294.0,-255.0,-5.0,,130.0,-154.0,253.0,,
,421.0,-1547.0,150.0,,84.0,-169.0,-35.0,,
,621.0,-812.0,-335.0,,11.0,-182.0,-18.0,,
,297.0,-813.0,69.0,,31.0,-185.0,-201.0,,
,157.0,-1492.0,145.0,,83.0,-254.0,-1.0,,
,80.0,-398.0,28.0,,100.0,-211.0,49.0,,
,230.0,-1413.0,93.0,,17.0,-125.0,-110.0,,
,322.0,-190.0,-157.0,,30.0,-148.0,64.0,,
,68.0,-1468.0,96.0,,135.0,-165.0,11.0,,
,-432.0,-614.0,147.0,,138.0,-216.0,243.0,,
,-533.0,-714.0,474.0,,41.0,-213.0,-7.0,,
,-254.0,-1782.0,372.0,,-27.0,-163.0,-210.0,,
,-478.0,-241.0,103.0,,37.0,-216.0,-208.0,,
,-265.0,-1925.0,-117.0,,0.0,-244.0,-380.0,,
,-3.0,-314.0,-404.0,,-75.0,-238.0,-206.0,,
,-281.0,-1396.0,-197.0,,-18.0,-222.0,-395.0,,
,-250.0,-903.0,61.0,,22.0,-225.0,-168.0,,
,454.0,-511.0,550.0,,4.0,-246.0,-72.0,,
,510.0,-1640.0,691.0,,-60.0,-232.0,-221.0,,
,-240.0,288.0,245.0,,-49.0,-218.0,-171.0,,
,-133.0,-1744.0,54.0,,-11.0,-202.0,-382.0,,
,-96.0,-134.0,305.0,,-79.0,-207.0,-194.0,,
,111.0,-772.0,305.0,,-148.0,-176.0,-382.0,,
,444.0,-907.0,469.0,,-157.0,-116.0,-384.0,,
,-157.0,-221.0,550.0,,-94.0,-138.0,-190.0,,
,-306.0,-1255.0,-204.0,,-120.0,-185.0,-131.0,,
,-97.0,345.0,-207.0,,-183.0,-229.0,103.0,,
,-352.0,-1021.0,-207.0,,-95.0,-262.0,-206.0,,
,-560.0,83.0,-522.0,,-56.0,-218.0,-175.0,,
,-255.0,-369.0,86.0,,-117.0,-161.0,-247.0,,
,-225.0,-570.0,148.0,,-217.0,-151.0,-325.0,,
,-371.0,-360.0,247.0,,-231.0,-186.0,-299.0,,
,-88.0,-858.0,350.0,,-126.0,-256.0,-430.0,,
,87.0,-334.0,61.0,,-152.0,-281.0,-88.0,,
,420.0,-793.0,200.0,,-198.0,-261.0,-230.0,,
,550.0,-252.0,311.0,,-120.0,-242.0,-327.0,,
,-133.0,-1226.0,282.0,,-29.0,-261.0,-450.0,,
,-389.0,-227.0,79.0,,-37.0,-310.0,-530.0,,
,269.0,-1022.0,48.0,,-129.0,-296.0,-345.0,,
,599.0,-847.0,-346.0,,-91.0,-260.0,-535.0,,
,656.0,-333.0,-252.0,,30.0,-306.0,-349.0,,
,232.0,-1076.0,118.0,,60.0,-363.0,-345.0,,
,-111.0,-203.0,-58.0,,-75.0,-330.0,-236.0,,
,404.0,-832.0,-145.0,,-151.0,-278.0,-223.0,,
,337.0,-95.0,-113.0,,-24.0,-222.0,-432.0,,
,-359.0,-716.0,-3.0,,35.0,-136.0,-212.0,,
,-42.0,9.0,-39.0,,-23.0,-149.0,-303.0,,
,606.0,-341.0,284.0,,-100.0,-232.0,-177.0,,
,-164.0,-553.0,420.0,,-49.0,-282.0,-297.0,,
,-116.0,412.0,920.0,,45.0,-288.0,-380.0,,
,361.0,-784.0,937.0,,21.0,-258.0,-339.0,,
,151.0,250.0,331.0,,-38.0,-264.0,-657.0,,
,-310.0,-563.0,509.0,,-62.0,-270.0,-572.0,,
,-1042.0,-746.0,385.0,,-50.0,-293.0,-631.0,,
,-185.0,-341.0,375.0,,-33.0,-347.0,-338.0,,
,659.0,-1185.0,271.0,,-52.0,-324.0,-240.0,,
,702.0,-293.0,-273.0,,-114.0,-293.0,-415.0,,
,372.0,-765.0,-462.0,,-127.0,-290.0,-275.0,,
,272.0,-1165.0,-262.0,,-59.0,-296.0,-430.0,,
,555.0,-621.0,-96.0,,-4.0,-321.0,-321.0,,
,281.0,-1041.0,69.0,,-57.0,-335.0,-545.0,,
,147.0,-934.0,68.0,,-116.0,-357.0,-533.0,,
,-129.0,-895.0,335.0,,-98.0,-367.0,-354.0,,
,9.0,-822.0,637.0,,-41.0,-349.0,-591.0,,
,503.0,-646.0,478.0,,-64.0,-297.0,-570.0,,
,593.0,-646.0,285.0,,-145.0,-278.0,-727.0,,
,624.0,-682.0,270.0,,-119.0,-299.0,-450.0,,
,1240.0,-675.0,594.0,,-64.0,-292.0,-339.0,,
,775.0,-389.0,136.0,,-77.0,-284.0,-386.0,,
,-531.0,-902.0,32.0,,-121.0,-268.0,-225.0,,
,-184.0,-525.0,343.0,,-22.0,-275.0,-452.0,,
,475.0,-918.0,197.0,,100.0,-289.0,-463.0,,
,816.0,-725.0,272.0,,53.0,-280.0,-794.0,,
,412.0,-340.0,318.0,,-89.0,-254.0,-835.0,,
,-142.0,-1063.0,71.0,,-82.0,-242.0,-602.0,,
,172.0,-509.0,-43.0,,44.0,-271.0,-515.0,,
,311.0,-833.0,249.0,,14.0,-328.0,-321.0,,
,-293.0,-455.0,230.0,,-24.0,-404.0,-519.0,,
,-806.0,-556.0,202.0,,-9.0,-378.0,-330.0,,
,-128.0,-755.0,-117.0,,66.0,-323.0,-395.0,,
,-280.0,-607.0,-68.0,,98.0,-296.0,-530.0,,
,-816.0,-584.0,174.0,,17.0,-252.0,-419.0,,
,181.0,-601.0,390.0,,39.0,-218.0,-419.0,,
,545.0,-1043.0,390.0,,109.0,-169.0,-83.0,,
,128.0,-175.0,-505.0,,181.0,-157.0,-304.0,,
,160.0,-1042.0,-355.0,,146.0,-143.0,-363.0,,
,310.0,-618.0,6.0,,105.0,-140.0,-347.0,,
,403.0,-130.0,214.0,,207.0,-137.0,-412.0,,
,215.0,-807.0,414.0,,264.0,-94.0,-332.0,,
,314.0,1.0,120.0,,252.0,-117.0,-620.0,,
,458.0,-1041.0,55.0,,237.0,-138.0,-436.0,,
,70.0,-442.0,416.0,,268.0,-102.0,-554.0,,
,-111.0,-574.0,470.0,,315.0,-37.0,-626.0,,
,-238.0,-1087.0,88.0,,281.0,45.0,-537.0,,
,-294.0,84.0,276.0,,201.0,50.0,-545.0,,
,-557.0,-1427.0,-83.0,,211.0,22.0,-151.0,,
,-859.0,-436.0,-328.0,,253.0,41.0,-288.0,,
,-518.0,-436.0,19.0,,219.0,76.0,-264.0,,
,-742.0,-1088.0,-122.0,,177.0,75.0,-332.0,,
,-682.0,-106.0,-191.0,,163.0,88.0,-436.0,,
,1.0,-1344.0,20.0,,198.0,127.0,-413.0,,
,-504.0,-150.0,541.0,,230.0,134.0,-692.0,,
,-511.0,-720.0,647.0,,195.0,151.0,-393.0,,
,212.0,-772.0,265.0,,181.0,170.0,-301.0,,
,-143.0,-12.0,50.0,,160.0,208.0,-206.0,,
,-99.0,-845.0,161.0,,127.0,201.0,-358.0,,
,432.0,362.0,69.0,,148.0,180.0,-655.0,,
,596.0,-787.0,-259.0,,118.0,207.0,-399.0,,
,400.0,-41.0,-8.0,,17.0,182.0,-487.0,,
,0.0,-255.0,-7.0,,-31.0,205.0,-286.0,,
,7.0,-1011.0,-42.0,,2.0,262.0,-197.0,,
,-11.0,415.0,-44.0,,-14.0,259.0,-64.0,,
,-336.0,-929.0,-463.0,,-84.0,238.0,27.0,,
,-797.0,-211.0,65.0,,-106.0,243.0,-360.0,,
,-96.0,-389.0,247.0,,-106.0,270.0,-319.0,,
,435.0,-523.0,139.0,,-130.0,295.0,-467.0,,
,-331.0,-186.0,348.0,,-228.0,335.0,-303.0,,
,-97.0,-770.0,-376.0,,-348.0,303.0,-266.0,,
,374.0,103.0,-294.0,,-339.0,205.0,-330.0,,
,279.0,-758.0,102.0,,-224.0,185.0,-46.0,,
,154.0,-313.0,40.0,,-277.0,224.0,-208.0,,
,-56.0,-354.0,79.0,,-384.0,229.0,-175.0,,
,64.0,-850.0,-84.0,,-323.0,271.0,-358.0,,
,242.0,-35.0,-329.0,,-309.0,260.0,-269.0,,
,-71.0,-942.0,-304.0,,-346.0,179.0,-107.0,,
,2.0,-314.0,0.0,,-422.0,199.0,-260.0,,
,591.0,-461.0,-301.0,,-419.0,228.0,-101.0,,
,322.0,-1015.0,-5.0,,-341.0,224.0,-182.0,,
,-354.0,26.0,314.0,,-422.0,186.0,53.0,,
,-176.0,-994.0,58.0,,-471.0,207.0,25.0,,
,533.0,-600.0,148.0,,-485.0,249.0,-62.0,,
,274.0,-990.0,-205.0,,-477.0,190.0,75.0,,
,-329.0,-798.0,-568.0,,-502.0,184.0,-51.0,,
,-127.0,-366.0,-498.0,,-615.0,244.0,20.0,,
,-118.0,-1145.0,-76.0,,-575.0,284.0,-310.0,,
,72.0,210.0,-249.0,,-498.0,272.0,-258.0,,
,216.0,-1274.0,-394.0,,-509.0,246.0,-64.0,,
,-21.0,129.0,9.0,,-569.0,209.0,-51.0,,
,265.0,-559.0,-78.0,,-598.0,195.0,120.0,,
,-49.0,-921.0,138.0,,-526.0,221.0,-103.0,,
,-189.0,356.0,-3.0,,-538.0,230.0,44.0,,
,507.0,-1680.0,-113.0,,-587.0,241.0,-142.0,,
,414.0,567.0,-84.0,,-567.0,231.0,-277.0,,
,210.0,-1130.0,-3.0,,-573.0,225.0,-48.0,,
,-41.0,-285.0,417.0,,-581.0,217.0,40.0,,
,-248.0,-97.0,-28.0,,-596.0,246.0,332.0,,
,477.0,-1009.0,145.0,,-560.0,345.0,-31.0,,
,820.0,591.0,323.0,,-537.0,374.0,-103.0,,
,658.0,-1135.0,206.0,,-615.0,324.0,-110.0,,
,1025.0,550.0,-82.0,,-646.0,266.0,-242.0,,
,900.0,-599.0,-373.0,,-603.0,246.0,-96.0,,
,469.0,-302.0,190.0,,-532.0,267.0,-221.0,,
,677.0,74.0,108.0,,-546.0,299.0,169.0,,
,601.0,-673.0,25.0,,-615.0,334.0,175.0,,
,320.0,-273.0,202.0,,-595.0,291.0,121.0,,
,-16.0,-881.0,156.0,,-573.0,214.0,177.0,,
,-26.0,484.0,-168.0,,-592.0,215.0,62.0,,
,-24.0,-1039.0,97.0,,-565.0,301.0,290.0,,
,-438.0,161.0,276.0,,-544.0,386.0,24.0,,
,-195.0,162.0,-115.0,,-576.0,386.0,101.0,,
,-272.0,-741.0,-248.0,,-610.0,375.0,232.0,,
,-818.0,690.0,-251.0,,-586.0,351.0,308.0,,
,-422.0,-591.0,-28.0,,-529.0,277.0,458.0,,
,-8.0,615.0,-500.0,,-509.0,235.0,216.0,,
,101.0,-175.0,-207.0,,-505.0,234.0,338.0,,
,238.0,71.0,119.0,,-530.0,218.0,227.0,,
,-799.0,810.0,-97.0,,-492.0,261.0,162.0,,
,-554.0,-626.0,172.0,,-375.0,317.0,68.0,,
,385.0,909.0,246.0,,-370.0,270.0,-18.0,,
,-89.0,-356.0,505.0,,-400.0,227.0,218.0,,
,-159.0,-153.0,485.0,,-317.0,228.0,49.0,,
,-134.0,267.0,547.0,,-269.0,256.0,145.0,,
,53.0,-183.0,265.0,,-254.0,267.0,73.0,,
,-98.0,431.0,-124.0,,-214.0,248.0,40.0,,
,-174.0,-111.0,107.0,,-208.0,258.0,14.0,,
,37.0,657.0,10.0,,-156.0,232.0,-323.0,,
,346.0,-73.0,-245.0,,-145.0,140.0,-103.0,,
,-232.0,292.0,-364.0,,-127.0,105.0,-97.0,,
,-961.0,55.0,-276.0,,-64.0,132.0,29.0,,
,-251.0,-22.0,-182.0,,-81.0,83.0,-42.0,,
,-436.0,672.0,93.0,,-65.0,84.0,-225.0,,
,-798.0,-242.0,282.0,,-21.0,170.0,-49.0,,
,-749.0,538.0,314.0,,53.0,203.0,-291.0,,
,-257.0,342.0,651.0,,91.0,202.0,-234.0,,
,90.0,-298.0,317.0,,52.0,172.0,-299.0,,
,279.0,483.0,-214.0,,29.0,107.0,-120.0,,
,362.0,362.0,38.0,,67.0,6.0,92.0,,
,324.0,-144.0,367.0,,146.0,-35.0,-57.0,,
,806.0,552.0,266.0,,137.0,35.0,118.0,,
,524.0,139.0,-47.0,,164.0,70.0,0.0,,
,689.0,454.0,-128.0,,181.0,19.0,151.0,,
,944.0,99.0,128.0,,108.0,1.0,1.0,,
,690.0,408.0,397.0,,79.0,34.0,-123.0,,
,484.0,823.0,494.0,,112.0,76.0,99.0,,
,367.0,-659.0,168.0,,217.0,124.0,0.0,,
,-3.0,649.0,-37.0,,171.0,168.0,155.0,,
,29.0,-525.0,378.0,,67.0,161.0,-83.0,,
,437.0,88.0,-207.0,,90.0,59.0,-36.0,,
,-535.0,-58.0,-578.0,,163.0,0.0,-7.0,,
,-608.0,-604.0,-46.0,,186.0,37.0,-256.0,,
,-2.0,701.0,-86.0,,75.0,48.0,-110.0,,
,-650.0,-1307.0,162.0,,91.0,-12.0,-201.0,,
,-749.0,803.0,19.0,,165.0,-102.0,92.0,,
,-307.0,-601.0,-271.0,,181.0,-109.0,105.0,,
,-373.0,-723.0,112.0,,155.0,-101.0,1.0,,
,-218.0,756.0,349.0,,138.0,-92.0,88.0,,
,-202.0,-1005.0,441.0,,218.0,-51.0,-68.0,,
,-92.0,470.0,282.0,,171.0,-66.0,-24.0,,
,366.0,-642.0,117.0,,112.0,-81.0,-314.0,,
,122.0,304.0,436.0,,93.0,-89.0,-144.0,,
,28.0,-107.0,146.0,,112.0,-71.0,22.0,,
,408.0,-101.0,-112.0,,129.0,-71.0,-14.0,,
,223.0,894.0,205.0,,27.0,-132.0,145.0,,
,-418.0,-778.0,104.0,,49.0,-101.0,-75.0,,
,-391.0,697.0,170.0,,73.0,-17.0,97.0,,
,171.0,-660.0,89.0,,70.0,-26.0,-84.0,,
,454.0,-109.0,87.0,,59.0,-101.0,-238.0,,
,605.0,306.0,-172.0,,0.0,-143.0,-116.0,,
,275.0,-944.0,101.0,,79.0,-102.0,-86.0,,
,-99.0,-72.0,579.0,,116.0,4.0,151.0,,
,352.0,-676.0,40.0,,76.0,76.0,-88.0,,
,170.0,-632.0,180.0,,69.0,67.0,-3.0,,
,-46.0,-41.0,-74.0,,53.0,18.0,-16.0,,
,619.0,-491.0,-147.0,,54.0,-7.0,-88.0,,
,778.0,-495.0,42.0,,95.0,25.0,-79.0,,
,655.0,349.0,189.0,,156.0,92.0,-314.0,,
,-43.0,-985.0,505.0,,137.0,148.0,-3.0,,
,-367.0,814.0,252.0,,41.0,117.0,-60.0,,
,-211.0,-571.0,58.0,,-16.0,72.0,-75.0,,
,-592.0,-689.0,-239.0,,62.0,51.0,-38.0,,
,-411.0,889.0,80.0,,112.0,35.0,-84.0,,
,-89.0,-1368.0,98.0,,78.0,131.0,51.0,,
,199.0,545.0,-314.0,,85.0,227.0,-266.0,,
,32.0,-944.0,-396.0,,75.0,223.0,-238.0,,
,-490.0,359.0,162.0,,61.0,170.0,-256.0,,
,-610.0,-650.0,399.0,,-10.0,82.0,-134.0,,
,-620.0,-469.0,-73.0,,-40.0,68.0,-36.0,,
,-669.0,319.0,301.0,,12.0,110.0,-212.0,,
,-920.0,-1095.0,519.0,,37.0,96.0,164.0,,
,-661.0,1041.0,211.0,,7.0,73.0,138.0,,
,-123.0,-1529.0,-330.0,,-33.0,72.0,153.0,,
,95.0,376.0,13.0,,6.0,45.0,68.0,,
,-74.0,-846.0,212.0,,14.0,60.0,-88.0,,
,-32.0,-206.0,-55.0,,-5.0,123.0,38.0,,
,114.0,-7.0,41.0,,-60.0,138.0,-162.0,,
,122.0,-937.0,-173.0,,-68.0,118.0,-36.0,,
,-62.0,440.0,83.0,,-27.0,91.0,-92.0,,
,-356.0,-1288.0,63.0,,-95.0,83.0,70.0,,
,683.0,796.0,318.0,,-159.0,37.0,133.0,,
,733.0,-760.0,179.0,,-100.0,-26.0,-162.0,,
,-9.0,308.0,-167.0,,-7.0,15.0,60.0,,
,260.0,-407.0,240.0,,-50.0,90.0,-70.0,,
,63.0,143.0,-109.0,,-94.0,107.0,-73.0,,
,-379.0,135.0,-367.0,,-114.0,85.0,-221.0,,
,-566.0,-496.0,-305.0,,-166.0,62.0,-310.0,,
,-318.0,1003.0,-366.0,,-200.0,45.0,-62.0,,
,269.0,-887.0,-450.0,,-199.0,68.0,-144.0,,
,338.0,1353.0,-368.0,,-185.0,87.0,-48.0,,
,-933.0,-356.0,-310.0,,-254.0,33.0,-203.0,,
,-359.0,821.0,-220.0,,-321.0,19.0,-20.0,,
,839.0,418.0,44.0,,-312.0,57.0,9.0,,
,-569.0,248.0,20.0,,-214.0,65.0,-253.0,,
,-645.0,568.0,-363.0,,-207.0,75.0,-109.0,,
,110.0,-562.0,-176.0,,-283.0,98.0,-199.0,,
,-114.0,1169.0,332.0,,-313.0,107.0,-9.0,,
,314.0,-876.0,-164.0,,-295.0,86.0,-120.0,,
,499.0,1172.0,-204.0,,-200.0,29.0,-205.0,,
,-11.0,113.0,141.0,,-200.0,42.0,-88.0,,
,-1.0,406.0,47.0,,-223.0,99.0,-234.0,,
,-423.0,585.0,96.0,,-250.0,54.0,-190.0,,
,-537.0,-225.0,-68.0,,-222.0,34.0,-419.0,,
,204.0,798.0,-104.0,,-185.0,84.0,-199.0,,
,119.0,-354.0,72.0,,-269.0,101.0,-92.0,,
,102.0,1074.0,-164.0,,-237.0,113.0,-192.0,,
,601.0,-299.0,-284.0,,-174.0,138.0,-44.0,,
,206.0,672.0,-334.0,,-169.0,190.0,-173.0,,
,-315.0,416.0,-413.0,,-206.0,172.0,20.0,,
,82.0,-306.0,-48.0,,-217.0,100.0,-182.0,,
,-452.0,961.0,84.0,,-167.0,109.0,-245.0,,
,-769.0,-379.0,-13.0,,-160.0,105.0,-125.0,,
,-140.0,856.0,-3.0,,-109.0,63.0,-181.0,,
,-71.0,316.0,79.0,,-88.0,59.0,1.0,,
,11.0,18.0,217.0,,-165.0,67.0,-290.0,,
,220.0,963.0,429.0,,-191.0,98.0,-127.0,,
,-225.0,-542.0,473.0,,-110.0,104.0,1.0,,
,-181.0,464.0,156.0,,-57.0,76.0,-16.0,,
,194.0,601.0,59.0,,-97.0,79.0,38.0,,
,-512.0,-351.0,83.0,,-158.0,22.0,-168.0,,
,80.0,1021.0,-140.0,,-140.0,-31.0,24.0,,
,437.0,438.0,-279.0,,-52.0,29.0,-218.0,,
,-6.0,260.0,-250.0,,-36.0,42.0,-249.0,,
,301.0,862.0,-54.0,,-97.0,-6.0,-133.0,,
,277.0,371.0,-27.0,,-133.0,10.0,24.0,,
,47.0,577.0,-71.0,,-76.0,0.0,349.0,,
,-623.0,550.0,-46.0,,-8.0,-115.0,81.0,,
,-513.0,471.0,133.0,,-16.0,-221.0,160.0,,
,-38.0,814.0,392.0,,-26.0,-227.0,73.0,,
,-81.0,549.0,-96.0,,45.0,-205.0,55.0,,
,41.0,490.0,-217.0,,70.0,-218.0,84.0,,
,105.0,376.0,-183.0,,-2.0,-168.0,-33.0,,
,39.0,419.0,-339.0,,2.0,-110.0,291.0,,
,-243.0,971.0,-122.0,,16.0,-181.0,145.0,,
,-251.0,433.0,61.0,,8.0,-268.0,168.0,,
,72.0,886.0,-3.0,,29.0,-258.0,103.0,,
,-294.0,445.0,-387.0,,52.0,-243.0,103.0,,
,-376.0,754.0,-350.0,,106.0,-261.0,347.0,,
,484.0,528.0,-591.0,,143.0,-268.0,105.0,,
,840.0,597.0,-446.0,,143.0,-283.0,203.0,,
,568.0,1276.0,-48.0,,178.0,-323.0,136.0,,
,520.0,-218.0,-387.0,,260.0,-366.0,254.0,,
,401.0,1745.0,-608.0,,316.0,-348.0,258.0,,
,-141.0,-90.0,-1005.0,,345.0,-274.0,25.0,,
,-84.0,839.0,-792.0,,335.0,-183.0,225.0,,
,-157.0,623.0,-507.0,,370.0,-154.0,105.0,,
,98.0,-123.0,-746.0,,425.0,-231.0,288.0,,
,578.0,1889.0,-538.0,,363.0,-300.0,291.0,,
,-272.0,-1234.0,-403.0,,390.0,-316.0,432.0,,
,-352.0,1925.0,-362.0,,497.0,-280.0,650.0,,
,140.0,-332.0,-285.0,,508.0,-289.0,317.0,,
,-171.0,681.0,-57.0,,494.0,-331.0,293.0,,
,-628.0,1405.0,411.0,,509.0,-282.0,42.0,,
,-214.0,-290.0,264.0,,588.0,-208.0,197.0,,
,204.0,2111.0,56.0,,646.0,-188.0,238.0,,
,1.0,-759.0,152.0,,568.0,-174.0,140.0,,
,318.0,2342.0,83.0,,540.0,-134.0,424.0,,
,27.0,-548.0,149.0,,638.0,-125.0,341.0,,
,-420.0,1208.0,-77.0,,709.0,-152.0,502.0,,
,-644.0,1071.0,-418.0,,653.0,-172.0,295.0,,
,-1006.0,-1226.0,-404.0,,651.0,-183.0,303.0,,
,-623.0,2481.0,-224.0,,777.0,-211.0,478.0,,
,-126.0,-1704.0,-239.0,,840.0,-213.0,384.0,,
,-148.0,1875.0,-402.0,,826.0,-215.0,469.0,,
,-478.0,404.0,-195.0,,795.0,-233.0,175.0,,
,1.0,73.0,133.0,,903.0,-247.0,314.0,,
,-26.0,1812.0,418.0,,915.0,-277.0,221.0,,
,-616.0,-299.0,554.0,,847.0,-313.0,27.0,,
,-270.0,1883.0,708.0,,873.0,-341.0,181.0,,
,-564.0,-41.0,595.0,,920.0,-314.0,188.0,,
,-518.0,1037.0,-84.0,,1014.0,-327.0,415.0,,
,-61.0,692.0,-222.0,,950.0,-359.0,107.0,,
,106.0,438.0,-56.0,,970.0,-335.0,70.0,,
,328.0,824.0,-20.0,,1050.0,-401.0,225.0,,
,210.0,805.0,172.0,,1070.0,-507.0,290.0,,
,-43.0,1112.0,-91.0,,1041.0,-506.0,602.0,,
,-2.0,-102.0,-512.0,,921.0,-509.0,498.0,,
,548.0,1337.0,-386.0,,981.0,-513.0,698.0,,
,81.0,413.0,69.0,,987.0,-471.0,513.0,,
,88.0,665.0,335.0,,937.0,-473.0,249.0,,
,831.0,1140.0,313.0,,1003.0,-466.0,236.0,,
,625.0,150.0,118.0,,1010.0,-502.0,120.0,,
,630.0,1113.0,27.0,,970.0,-615.0,476.0,,
,596.0,388.0,-146.0,,978.0,-726.0,400.0,,
,-61.0,695.0,-135.0,,996.0,-744.0,485.0,,
,-168.0,792.0,-17.0,,1019.0,-649.0,578.0,,
,33.0,190.0,-35.0,,1012.0,-582.0,602.0,,
