sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
,-343.0,185.0,-72.0,,85.0,-130.0,-221.0,,
,-161.0,178.0,-35.0,,-171.0,-46.0,-2642.0,,
,334.0,155.0,-83.0,,-133.0,165.0,-4057.0,,
,521.0,177.0,-85.0,,64.0,312.0,-4613.0,,
,502.0,138.0,-127.0,,186.0,349.0,-4063.0,,
,659.0,134.0,-83.0,,143.0,382.0,-3296.0,,
,692.0,113.0,-183.0,,-191.0,403.0,-1504.0,,
,690.0,75.0,-235.0,,-201.0,311.0,247.0,,
,462.0,75.0,-259.0,,50.0,117.0,1188.0,,
,150.0,69.0,-434.0,,374.0,-21.0,2697.0,,
,22.0,57.0,-380.0,,413.0,-91.0,3586.0,,
,-183.0,57.0,-262.0,,-81.0,-195.0,3970.0,,
,-519.0,68.0,-84.0,,-180.0,-328.0,3250.0,,
,-616.0,43.0,152.0,,56.0,-448.0,1358.0,,
,-551.0,51.0,198.0,,154.0,-522.0,-678.0,,
,-755.0,57.0,-20.0,,227.0,-541.0,-2377.0,,
,-827.0,45.0,-179.0,,-10.0,-461.0,-2908.0,,
,-782.0,34.0,-164.0,,-331.0,-308.0,-2893.0,,
,-631.0,23.0,-93.0,,-193.0,-205.0,-1895.0,,
,-128.0,31.0,30.0,,-50.0,-58.0,-966.0,,
,140.0,0.0,158.0,,-62.0,163.0,-556.0,,
,59.0,0.0,205.0,,-87.0,351.0,238.0,,
,80.0,-8.0,191.0,,-73.0,364.0,722.0,,
,223.0,-27.0,182.0,,45.0,156.0,1352.0,,
,186.0,0.0,79.0,,88.0,-49.0,1317.0,,
,259.0,-11.0,-107.0,,108.0,-101.0,582.0,,
,394.0,0.0,-346.0,,48.0,-49.0,-639.0,,
,390.0,14.0,-456.0,,18.0,-14.0,-1978.0,,
,673.0,31.0,-316.0,,156.0,-2.0,-2054.0,,
,680.0,20.0,-169.0,,320.0,0.0,-1335.0,,
,475.0,21.0,-211.0,,251.0,-14.0,40.0,,
,607.0,26.0,-159.0,,17.0,-14.0,892.0,,
,458.0,-2.0,76.0,,-187.0,10.0,1359.0,,
,118.0,35.0,148.0,,-244.0,10.0,1269.0,,
,-46.0,0.0,152.0,,162.0,-74.0,-64.0,,
,-226.0,8.0,188.0,,313.0,-89.0,-968.0,,
,-433.0,16.0,249.0,,-81.0,68.0,-1629.0,,
,-675.0,-19.0,294.0,,-277.0,240.0,-1380.0,,
,-949.0,12.0,258.0,,-14.0,186.0,-674.0,,
,-1076.0,-5.0,217.0,,350.0,-86.0,-303.0,,
,-1027.0,12.0,138.0,,371.0,-288.0,412.0,,
,-821.0,9.0,82.0,,215.0,-280.0,1117.0,,
,-572.0,5.0,28.0,,-2.0,-152.0,2121.0,,
,-299.0,42.0,3.0,,0.0,-86.0,2315.0,,
,206.0,36.0,-26.0,,126.0,-112.0,1746.0,,
,566.0,37.0,75.0,,25.0,-135.0,803.0,,
,655.0,55.0,251.0,,-74.0,-55.0,-517.0,,
,725.0,42.0,269.0,,-104.0,83.0,-1535.0,,
,845.0,30.0,387.0,,-4.0,62.0,-2649.0,,
,848.0,42.0,381.0,,43.0,-94.0,-2200.0,,
,410.0,27.0,328.0,,82.0,-194.0,-267.0,,
,9.0,36.0,203.0,,110.0,-121.0,1681.0,,
,-127.0,40.0,-55.0,,62.0,-27.0,2865.0,,
,-135.0,40.0,-194.0,,102.0,-62.0,2435.0,,
,-18.0,32.0,-322.0,,-58.0,-117.0,1269.0,,
,-47.0,44.0,-331.0,,-40.0,-247.0,-635.0,,
,-40.0,35.0,-311.0,,-37.0,-493.0,-1681.0,,
,149.0,34.0,-209.0,,-224.0,-601.0,-1330.0,,
,165.0,78.0,-53.0,,-98.0,-372.0,-872.0,,
,-49.0,54.0,79.0,,-183.0,7.0,-513.0,,
,58.0,92.0,136.0,,-256.0,199.0,-637.0,,
,379.0,88.0,133.0,,-7.0,142.0,-304.0,,
,180.0,80.0,123.0,,33.0,45.0,-367.0,,
,-312.0,109.0,93.0,,-396.0,63.0,-397.0,,
,-570.0,59.0,222.0,,-708.0,179.0,-127.0,,
,-668.0,74.0,247.0,,-358.0,287.0,-227.0,,
,-843.0,57.0,182.0,,-52.0,283.0,297.0,,
,-1016.0,58.0,70.0,,-256.0,143.0,439.0,,
,-873.0,66.0,-61.0,,-433.0,-29.0,753.0,,
,-671.0,54.0,-15.0,,-442.0,-87.0,755.0,,
,-520.0,66.0,-15.0,,-457.0,-53.0,515.0,,
,-119.0,49.0,34.0,,-109.0,-11.0,720.0,,
,302.0,50.0,115.0,,89.0,35.0,293.0,,
,381.0,11.0,79.0,,-110.0,127.0,160.0,,
,316.0,24.0,53.0,,-239.0,177.0,-153.0,,
,483.0,1.0,-62.0,,-329.0,88.0,-646.0,,
,399.0,-26.0,-204.0,,-339.0,-51.0,-1308.0,,
,308.0,17.0,-329.0,,-444.0,-138.0,-1747.0,,
,400.0,-21.0,-371.0,,-363.0,-119.0,-1420.0,,
,203.0,28.0,-357.0,,-257.0,34.0,-1306.0,,
,254.0,59.0,-401.0,,-409.0,204.0,-282.0,,
,253.0,65.0,-330.0,,-373.0,172.0,783.0,,
,54.0,125.0,-244.0,,-461.0,-40.0,1324.0,,
,150.0,123.0,-133.0,,-555.0,-194.0,2200.0,,
,33.0,171.0,15.0,,-537.0,-98.0,2780.0,,
,-154.0,177.0,54.0,,-389.0,134.0,3057.0,,
,-7.0,197.0,14.0,,-98.0,234.0,2540.0,,
,5.0,184.0,-37.0,,-204.0,190.0,1836.0,,
,-76.0,143.0,-100.0,,-342.0,146.0,866.0,,
,-102.0,151.0,-89.0,,-309.0,173.0,-511.0,,
,-136.0,85.0,76.0,,-155.0,201.0,-1531.0,,
,-213.0,88.0,244.0,,-22.0,147.0,-2470.0,,
,-60.0,21.0,401.0,,-106.0,-32.0,-2658.0,,
,310.0,-13.0,474.0,,-98.0,-284.0,-2634.0,,
,222.0,-28.0,356.0,,-32.0,-448.0,-1945.0,,
,175.0,-104.0,279.0,,-80.0,-363.0,-644.0,,
,326.0,-77.0,305.0,,-262.0,-110.0,219.0,,
,333.0,-142.0,263.0,,-319.0,17.0,1358.0,,
,63.0,-143.0,157.0,,-296.0,-7.0,2049.0,,
,-342.0,-144.0,-44.0,,-339.0,22.0,2232.0,,
,-250.0,-141.0,-369.0,,-258.0,179.0,1749.0,,
,-384.0,-88.0,-543.0,,-56.0,344.0,1145.0,,
,-739.0,-71.0,-453.0,,-124.0,396.0,642.0,,
,-491.0,-32.0,-283.0,,-315.0,311.0,-428.0,,
,-41.0,-44.0,-236.0,,-353.0,151.0,-1169.0,,
,111.0,-1.0,-304.0,,-288.0,-34.0,-1921.0,,
,121.0,2.0,-317.0,,53.0,-188.0,-1917.0,,
,416.0,0.0,-358.0,,161.0,-325.0,-1363.0,,
,588.0,4.0,-372.0,,-67.0,-467.0,-946.0,,
,416.0,-11.0,-310.0,,-220.0,-530.0,-290.0,,
,492.0,-10.0,-287.0,,-179.0,-506.0,114.0,,
,452.0,-20.0,-140.0,,100.0,-324.0,921.0,,
,227.0,-20.0,-8.0,,54.0,26.0,1230.0,,
,304.0,-34.0,-36.0,,-451.0,300.0,970.0,,
,133.0,-41.0,-70.0,,-550.0,241.0,702.0,,
,99.0,-50.0,0.0,,-293.0,18.0,230.0,,
,204.0,-35.0,106.0,,-246.0,-47.0,-73.0,,
,-183.0,-32.0,204.0,,-287.0,-26.0,-546.0,,
,-326.0,2.0,327.0,,-348.0,1.0,27.0,,
,-536.0,29.0,384.0,,-209.0,-37.0,901.0,,
,-728.0,44.0,382.0,,4.0,-182.0,1199.0,,
,-412.0,95.0,224.0,,-1.0,-300.0,1071.0,,
,-431.0,115.0,-10.0,,2.0,-317.0,205.0,,
,-433.0,157.0,-119.0,,-18.0,-190.0,-140.0,,
,-122.0,188.0,-159.0,,-110.0,-96.0,-574.0,,
,-12.0,216.0,-213.0,,-82.0,-108.0,-532.0,,
,-48.0,253.0,-177.0,,-75.0,-94.0,169.0,,
,-86.0,276.0,-67.0,,-182.0,-59.0,833.0,,
,-76.0,297.0,38.0,,-308.0,10.0,1648.0,,
,-20.0,325.0,292.0,,-423.0,62.0,1805.0,,
,176.0,336.0,428.0,,-523.0,6.0,1688.0,,
,201.0,335.0,373.0,,-585.0,-138.0,727.0,,
,-16.0,331.0,297.0,,-551.0,-202.0,-563.0,,
,115.0,331.0,190.0,,-370.0,-60.0,-1757.0,,
,18.0,322.0,205.0,,-62.0,174.0,-2485.0,,
,-470.0,294.0,256.0,,20.0,258.0,-1716.0,,
,-360.0,303.0,293.0,,4.0,45.0,-955.0,,
,-181.0,260.0,211.0,,-165.0,-179.0,-48.0,,
,-277.0,239.0,96.0,,-484.0,-229.0,768.0,,
,-167.0,234.0,134.0,,-467.0,-266.0,1319.0,,
,224.0,175.0,91.0,,-352.0,-317.0,1513.0,,
,557.0,175.0,99.0,,-299.0,-316.0,650.0,,
,577.0,127.0,128.0,,-361.0,-273.0,369.0,,
,589.0,100.0,96.0,,-339.0,-306.0,772.0,,
,406.0,90.0,68.0,,-270.0,-369.0,1480.0,,
,360.0,37.0,-44.0,,-290.0,-240.0,1681.0,,
,640.0,37.0,-26.0,,-206.0,27.0,1162.0,,
,441.0,16.0,7.0,,-212.0,177.0,419.0,,
,-84.0,6.0,91.0,,-226.0,111.0,-946.0,,
,-136.0,26.0,172.0,,-260.0,-32.0,-1548.0,,
,-276.0,9.0,121.0,,-389.0,-68.0,-1681.0,,
,-704.0,7.0,217.0,,-404.0,-60.0,-1306.0,,
,-965.0,28.0,331.0,,-321.0,-131.0,-147.0,,
,-1120.0,1.0,391.0,,-381.0,-230.0,885.0,,
,-663.0,14.0,221.0,,-493.0,-352.0,1810.0,,
,-462.0,3.0,6.0,,-276.0,-470.0,1505.0,,
,-693.0,-2.0,-17.0,,27.0,-444.0,866.0,,
,-357.0,21.0,-103.0,,-141.0,-246.0,448.0,,
,184.0,-5.0,-62.0,,-546.0,10.0,243.0,,
,305.0,13.0,-87.0,,-578.0,141.0,873.0,,
,-58.0,-1.0,-259.0,,-284.0,88.0,1273.0,,
,-227.0,5.0,-384.0,,-114.0,49.0,1021.0,,
,68.0,4.0,-374.0,,-191.0,70.0,-397.0,,
,301.0,11.0,-176.0,,-217.0,26.0,-1430.0,,
,214.0,9.0,-152.0,,9.0,-102.0,-1509.0,,
,296.0,-8.0,-100.0,,278.0,-149.0,-1184.0,,
,502.0,13.0,19.0,,37.0,-122.0,-20.0,,
,606.0,-22.0,38.0,,-395.0,-250.0,541.0,,
,441.0,19.0,66.0,,-431.0,-434.0,849.0,,
,365.0,0.0,-49.0,,-275.0,-487.0,456.0,,
,579.0,16.0,-143.0,,-200.0,-345.0,-120.0,,
,516.0,23.0,-186.0,,-278.0,-153.0,179.0,,
,123.0,0.0,-148.0,,-175.0,-84.0,216.0,,
,-463.0,36.0,-155.0,,-58.0,-35.0,827.0,,
,-394.0,2.0,-259.0,,-81.0,80.0,1542.0,,
,-148.0,25.0,-118.0,,-132.0,248.0,1592.0,,
,-347.0,0.0,-62.0,,-148.0,365.0,1056.0,,
,-386.0,17.0,-69.0,,-8.0,372.0,709.0,,
,-374.0,35.0,-32.0,,28.0,283.0,484.0,,
,-333.0,36.0,-33.0,,35.0,157.0,35.0,,
,-191.0,71.0,35.0,,-89.0,57.0,711.0,,
,-103.0,78.0,61.0,,-277.0,-58.0,1234.0,,
,58.0,96.0,148.0,,-202.0,-137.0,1677.0,,
,483.0,102.0,199.0,,-24.0,-155.0,1674.0,,
,751.0,133.0,166.0,,22.0,-236.0,173.0,,
,606.0,108.0,110.0,,-113.0,-352.0,-1374.0,,
,425.0,115.0,11.0,,-261.0,-305.0,-2498.0,,
,474.0,103.0,-33.0,,-302.0,-30.0,-1648.0,,
,189.0,94.0,-129.0,,-183.0,231.0,247.0,,
,-320.0,83.0,-154.0,,-165.0,249.0,1091.0,,
,-564.0,51.0,-18.0,,-141.0,94.0,576.0,,
,-725.0,62.0,140.0,,-70.0,-43.0,-478.0,,
,-585.0,28.0,260.0,,-60.0,0.0,-323.0,,
,-340.0,34.0,280.0,,22.0,126.0,332.0,,
,-473.0,6.0,204.0,,-52.0,128.0,1389.0,,
,-460.0,-14.0,86.0,,-135.0,89.0,1600.0,,
,-16.0,-34.0,58.0,,-291.0,53.0,121.0,,
,-38.0,-73.0,30.0,,-253.0,3.0,-1651.0,,
,-182.0,-95.0,-97.0,,-27.0,-37.0,-2801.0,,
,-5.0,-132.0,-114.0,,1.0,-82.0,-2021.0,,
,42.0,-136.0,-16.0,,42.0,-68.0,-718.0,,
,14.0,-182.0,-27.0,,-116.0,-7.0,576.0,,
,-40.0,-177.0,-46.0,,-134.0,23.0,1901.0,,
,-33.0,-182.0,36.0,,82.0,17.0,2509.0,,
,-71.0,-211.0,54.0,,82.0,-52.0,2753.0,,
,132.0,-178.0,43.0,,-108.0,-124.0,2644.0,,
,324.0,-206.0,7.0,,-143.0,-60.0,2869.0,,
,256.0,-191.0,-39.0,,-103.0,93.0,1860.0,,
,464.0,-162.0,-93.0,,-156.0,213.0,-618.0,,
,686.0,-164.0,-142.0,,-112.0,244.0,-3261.0,,
,673.0,-113.0,-186.0,,-149.0,261.0,-5598.0,,
,535.0,-107.0,-309.0,,-106.0,371.0,-5803.0,,
,335.0,-52.0,-336.0,,-77.0,486.0,-4876.0,,
,76.0,12.0,-261.0,,-145.0,431.0,-3233.0,,
,-198.0,55.0,-105.0,,-86.0,229.0,-637.0,,
,-398.0,134.0,4.0,,-53.0,118.0,1555.0,,
,-439.0,166.0,-128.0,,-52.0,108.0,2943.0,,
,-400.0,227.0,-288.0,,-169.0,46.0,3281.0,,
,-396.0,224.0,-351.0,,-302.0,-112.0,3697.0,,
,-371.0,250.0,-273.0,,-309.0,-274.0,4151.0,,
,-270.0,267.0,-105.0,,-104.0,-285.0,4286.0,,
,-10.0,241.0,-58.0,,59.0,-239.0,4050.0,,
,243.0,258.0,-14.0,,-248.0,-194.0,2712.0,,
,329.0,203.0,62.0,,-360.0,-128.0,522.0,,
,227.0,194.0,65.0,,-198.0,-110.0,-2110.0,,
,199.0,158.0,31.0,,17.0,-86.0,-3462.0,,
,196.0,117.0,-65.0,,110.0,18.0,-3931.0,,
,41.0,81.0,-129.0,,-420.0,134.0,-4260.0,,
,187.0,48.0,-273.0,,-687.0,129.0,-3610.0,,
,311.0,30.0,-393.0,,-462.0,38.0,-2267.0,,
,271.0,-14.0,-271.0,,-403.0,-48.0,-11.0,,
,342.0,-9.0,-182.0,,-402.0,-93.0,1698.0,,
,184.0,-25.0,-168.0,,-184.0,-90.0,2215.0,,
,-143.0,-35.0,-183.0,,73.0,-109.0,1788.0,,
,-158.0,-43.0,-107.0,,131.0,-108.0,1116.0,,
,-4.0,-26.0,5.0,,-219.0,-66.0,1300.0,,
,-133.0,-31.0,46.0,,-661.0,-26.0,606.0,,
,-252.0,-21.0,199.0,,-299.0,1.0,-809.0,,
,-382.0,0.0,193.0,,64.0,13.0,-2335.0,,
,-390.0,-18.0,72.0,,-60.0,44.0,-3564.0,,
,-306.0,3.0,-17.0,,-169.0,84.0,-3859.0,,
,-468.0,-11.0,-259.0,,-353.0,137.0,-2860.0,,
,-417.0,-10.0,-397.0,,-47.0,159.0,282.0,,
,-124.0,-13.0,-346.0,,320.0,32.0,2446.0,,
,155.0,-23.0,-263.0,,-41.0,-213.0,2261.0,,
,24.0,-44.0,-173.0,,-335.0,-298.0,1236.0,,
,142.0,-42.0,-72.0,,-352.0,-118.0,715.0,,
,506.0,-43.0,-38.0,,-143.0,40.0,842.0,,
,263.0,-70.0,-33.0,,36.0,-13.0,-40.0,,
,91.0,-50.0,-31.0,,-56.0,-107.0,-327.0,,
,54.0,-68.0,-111.0,,272.0,-9.0,388.0,,
,-22.0,-28.0,-180.0,,379.0,190.0,670.0,,
,-153.0,-35.0,-228.0,,87.0,313.0,72.0,,
,-282.0,-30.0,-261.0,,-87.0,319.0,-576.0,,
,-463.0,2.0,-287.0,,-409.0,185.0,-1125.0,,
,-589.0,-30.0,-207.0,,-437.0,-87.0,-2725.0,,
,-290.0,16.0,-104.0,,-108.0,-292.0,-3135.0,,
,-212.0,-7.0,-138.0,,176.0,-196.0,-2854.0,,
,-309.0,11.0,-123.0,,262.0,87.0,-2265.0,,
,-45.0,30.0,-184.0,,223.0,258.0,-109.0,,
,182.0,15.0,-218.0,,-6.0,148.0,1975.0,,
,110.0,70.0,-153.0,,-166.0,1.0,3660.0,,
,-45.0,50.0,-124.0,,260.0,40.0,3693.0,,
,-210.0,106.0,27.0,,578.0,126.0,2607.0,,
,-533.0,110.0,112.0,,310.0,183.0,1790.0,,
,-855.0,144.0,176.0,,-316.0,136.0,1448.0,,
,-662.0,202.0,241.0,,-583.0,18.0,1313.0,,
,-252.0,213.0,252.0,,-37.0,-109.0,-589.0,,
,389.0,305.0,214.0,,474.0,-238.0,-3165.0,,
,970.0,294.0,108.0,,465.0,-279.0,-4717.0,,
,802.0,367.0,23.0,,-15.0,-278.0,-4136.0,,
,755.0,367.0,-38.0,,-475.0,-300.0,-2017.0,,
,1022.0,358.0,27.0,,-354.0,-303.0,-166.0,,
,816.0,384.0,46.0,,190.0,-121.0,995.0,,
,202.0,319.0,69.0,,475.0,221.0,299.0,,
,182.0,338.0,14.0,,289.0,489.0,-482.0,,
,300.0,244.0,-99.0,,-18.0,547.0,-127.0,,
,-86.0,224.0,-110.0,,-107.0,475.0,744.0,,
,-287.0,186.0,-290.0,,181.0,382.0,2119.0,,
,-171.0,138.0,-382.0,,233.0,255.0,2527.0,,
,11.0,154.0,-350.0,,179.0,210.0,1999.0,,
,23.0,112.0,-332.0,,193.0,263.0,1014.0,,
,-311.0,124.0,-330.0,,67.0,275.0,352.0,,
,-613.0,136.0,-307.0,,114.0,152.0,-112.0,,
,-226.0,148.0,-163.0,,102.0,-56.0,-622.0,,
,-27.0,139.0,-131.0,,50.0,-209.0,-249.0,,
,-41.0,180.0,-21.0,,254.0,-257.0,92.0,,
,253.0,146.0,205.0,,376.0,-241.0,456.0,,
,330.0,163.0,242.0,,200.0,-272.0,-402.0,,
,361.0,173.0,197.0,,116.0,-309.0,-2196.0,,
,148.0,134.0,46.0,,104.0,-334.0,-2645.0,,
,-11.0,175.0,-111.0,,-18.0,-350.0,-2100.0,,
,176.0,100.0,-61.0,,-125.0,-295.0,-873.0,,
,305.0,131.0,38.0,,-27.0,-191.0,-138.0,,
,264.0,88.0,82.0,,237.0,-77.0,363.0,,
,77.0,78.0,70.0,,300.0,-9.0,134.0,,
,-209.0,85.0,32.0,,246.0,118.0,-591.0,,
,-433.0,45.0,48.0,,166.0,342.0,-11.0,,
,-398.0,113.0,59.0,,43.0,524.0,776.0,,
,-335.0,37.0,56.0,,-28.0,520.0,1690.0,,
,-257.0,100.0,96.0,,-63.0,345.0,1566.0,,
,-12.0,73.0,34.0,,-58.0,223.0,-138.0,,
,147.0,61.0,-43.0,,39.0,255.0,-2904.0,,
,0.0,118.0,48.0,,181.0,386.0,-5273.0,,
,42.0,62.0,92.0,,257.0,428.0,-4506.0,,
,-90.0,128.0,30.0,,169.0,257.0,-1696.0,,
,-470.0,86.0,101.0,,-30.0,18.0,1921.0,,
,-279.0,119.0,200.0,,-129.0,-166.0,4667.0,,
,-284.0,102.0,125.0,,93.0,-204.0,5620.0,,
,-257.0,98.0,14.0,,528.0,-90.0,4702.0,,
,-5.0,119.0,-51.0,,218.0,-5.0,2091.0,,
,-56.0,77.0,-15.0,,-269.0,-17.0,84.0,,
,25.0,138.0,22.0,,-55.0,-26.0,-1324.0,,
,276.0,53.0,-66.0,,146.0,53.0,-1766.0,,
,374.0,89.0,-43.0,,224.0,89.0,-1810.0,,
,61.0,41.0,76.0,,215.0,1.0,-1971.0,,
,-121.0,-2.0,214.0,,337.0,6.0,-1552.0,,
,39.0,31.0,288.0,,467.0,106.0,-1705.0,,
,219.0,-67.0,201.0,,289.0,92.0,-1297.0,,
,312.0,15.0,127.0,,102.0,-111.0,-382.0,,
,299.0,-26.0,10.0,,-72.0,-341.0,452.0,,
,307.0,-9.0,-101.0,,-62.0,-402.0,1067.0,,
,420.0,36.0,-138.0,,127.0,-308.0,835.0,,
,272.0,0.0,-137.0,,311.0,-151.0,367.0,,
,-137.0,49.0,-38.0,,519.0,-97.0,-748.0,,
,-68.0,33.0,79.0,,420.0,-207.0,-1770.0,,
,-19.0,77.0,198.0,,148.0,-285.0,-2960.0,,
,-420.0,77.0,304.0,,112.0,-197.0,-3383.0,,
,-756.0,125.0,382.0,,153.0,-48.0,-740.0,,
,-675.0,133.0,376.0,,265.0,65.0,2806.0,,
,-391.0,161.0,299.0,,225.0,105.0,4233.0,,
,-282.0,202.0,247.0,,147.0,53.0,2756.0,,
,-107.0,171.0,160.0,,10.0,-20.0,995.0,,
,330.0,228.0,118.0,,-142.0,-49.0,291.0,,
,574.0,177.0,58.0,,95.0,49.0,537.0,,
,491.0,225.0,-24.0,,131.0,291.0,1389.0,,
,409.0,202.0,-17.0,,115.0,447.0,437.0,,
,246.0,193.0,14.0,,198.0,357.0,-1742.0,,
,355.0,204.0,17.0,,114.0,182.0,-3580.0,,
,242.0,158.0,-76.0,,14.0,176.0,-3556.0,,
,-313.0,215.0,-143.0,,-169.0,341.0,-2076.0,,
,-462.0,111.0,-206.0,,-206.0,363.0,-1032.0,,
,-345.0,132.0,-212.0,,-142.0,108.0,127.0,,
,-177.0,85.0,-116.0,,-58.0,-208.0,796.0,,
,55.0,46.0,21.0,,19.0,-322.0,1284.0,,
,363.0,71.0,140.0,,-20.0,-229.0,1219.0,,
,567.0,16.0,146.0,,79.0,-141.0,474.0,,
,778.0,72.0,112.0,,251.0,-122.0,-64.0,,
,741.0,33.0,36.0,,372.0,-129.0,-934.0,,
,490.0,66.0,41.0,,230.0,-67.0,-970.0,,
,609.0,44.0,160.0,,-60.0,147.0,-857.0,,
,583.0,23.0,269.0,,-11.0,456.0,-430.0,,
,218.0,27.0,309.0,,-12.0,596.0,535.0,,
,-156.0,0.0,463.0,,-43.0,448.0,1164.0,,
,-335.0,22.0,543.0,,-27.0,321.0,2034.0,,
,-424.0,-15.0,434.0,,-50.0,433.0,1786.0,,
,-439.0,16.0,390.0,,185.0,613.0,642.0,,
,-528.0,-28.0,383.0,,95.0,538.0,-1104.0,,
,-602.0,-11.0,422.0,,-262.0,195.0,-2860.0,,
,-218.0,-18.0,446.0,,-216.0,-150.0,-3603.0,,
,-16.0,-44.0,411.0,,127.0,-314.0,-3394.0,,
,-234.0,6.0,284.0,,497.0,-388.0,-1581.0,,
,-375.0,-30.0,144.0,,581.0,-451.0,467.0,,
,-208.0,47.0,105.0,,209.0,-423.0,2947.0,,
,-136.0,53.0,82.0,,-166.0,-326.0,5217.0,,
,-357.0,68.0,77.0,,2.0,-258.0,5206.0,,
,-400.0,100.0,134.0,,273.0,-224.0,2860.0,,
,-104.0,77.0,119.0,,315.0,-103.0,-968.0,,
,119.0,116.0,94.0,,138.0,31.0,-3360.0,,
,-22.0,92.0,76.0,,-175.0,126.0,-3909.0,,
,-127.0,123.0,-16.0,,-15.0,176.0,-3451.0,,
,62.0,126.0,-99.0,,222.0,208.0,-2817.0,,
,432.0,115.0,-69.0,,116.0,203.0,-2383.0,,
,339.0,122.0,11.0,,12.0,123.0,-1140.0,,
,59.0,72.0,80.0,,10.0,138.0,376.0,,
,319.0,55.0,186.0,,209.0,185.0,2468.0,,
,415.0,18.0,164.0,,381.0,205.0,3723.0,,
,100.0,-20.0,140.0,,173.0,207.0,3388.0,,
,-145.0,-39.0,37.0,,-29.0,250.0,1954.0,,
,-45.0,-57.0,-92.0,,151.0,349.0,-759.0,,
,223.0,-69.0,-135.0,,386.0,270.0,-2723.0,,
,365.0,-86.0,-249.0,,489.0,81.0,-3399.0,,
,282.0,-76.0,-256.0,,244.0,-52.0,-2239.0,,
,218.0,-71.0,-179.0,,110.0,-107.0,-46.0,,
,341.0,-85.0,-76.0,,279.0,-141.0,1805.0,,
,209.0,-70.0,-28.0,,282.0,-227.0,3261.0,,
,38.0,-52.0,31.0,,222.0,-320.0,3257.0,,
,172.0,-53.0,131.0,,39.0,-368.0,2300.0,,
,217.0,-47.0,158.0,,139.0,-326.0,-136.0,,
,-14.0,-38.0,83.0,,367.0,-180.0,-2980.0,,
,-268.0,-21.0,-8.0,,497.0,-12.0,-4905.0,,
,-213.0,-41.0,62.0,,412.0,12.0,-6171.0,,
,-5.0,-65.0,83.0,,17.0,-69.0,-5583.0,,
,-236.0,-55.0,-27.0,,73.0,-14.0,-3723.0,,
,-580.0,-72.0,-58.0,,460.0,191.0,-567.0,,
,-541.0,-44.0,-89.0,,561.0,286.0,2398.0,,
,-536.0,-38.0,-35.0,,331.0,212.0,3566.0,,
,-343.0,-41.0,36.0,,188.0,160.0,3523.0,,
,-73.0,-33.0,34.0,,162.0,235.0,2753.0,,
,1.0,-62.0,63.0,,187.0,408.0,2538.0,,
,448.0,-32.0,-32.0,,166.0,446.0,2202.0,,
,630.0,-89.0,-22.0,,189.0,211.0,2002.0,,
,205.0,-58.0,20.0,,158.0,-65.0,1988.0,,
,81.0,-56.0,-44.0,,-27.0,-104.0,1727.0,,
,98.0,-77.0,-6.0,,100.0,-7.0,1358.0,,
,-75.0,12.0,148.0,,210.0,-39.0,199.0,,
,-122.0,-39.0,398.0,,227.0,-149.0,-96.0,,
,-181.0,48.0,543.0,,47.0,-202.0,-105.0,,
,-65.0,33.0,444.0,,-119.0,-148.0,-630.0,,
,198.0,40.0,280.0,,119.0,-38.0,-1529.0,,
,185.0,85.0,216.0,,237.0,65.0,-3401.0,,
,101.0,13.0,152.0,,125.0,163.0,-4755.0,,
,115.0,72.0,134.0,,-162.0,221.0,-5299.0,,
,176.0,-6.0,125.0,,-114.0,289.0,-4421.0,,
,6.0,23.0,96.0,,50.0,285.0,-2045.0,,
,-119.0,-12.0,79.0,,-41.0,168.0,1060.0,,
,-214.0,-51.0,183.0,,86.0,113.0,4101.0,,
,-416.0,-39.0,310.0,,43.0,179.0,5864.0,,
,-484.0,-115.0,286.0,,90.0,250.0,6570.0,,
,-657.0,-86.0,414.0,,58.0,195.0,5114.0,,
,-710.0,-149.0,485.0,,-273.0,62.0,2341.0,,
,-377.0,-106.0,435.0,,-239.0,-28.0,-279.0,,
,11.0,-141.0,480.0,,-128.0,4.0,-2640.0,,
,-95.0,-138.0,394.0,,-5.0,88.0,-3819.0,,
,-382.0,-110.0,241.0,,-18.0,17.0,-4521.0,,
,-212.0,-152.0,161.0,,-101.0,-139.0,-4840.0,,
,310.0,-102.0,-86.0,,-93.0,-229.0,-4881.0,,
,457.0,-143.0,-291.0,,-191.0,-279.0,-3739.0,,
,269.0,-116.0,-262.0,,-187.0,-309.0,-844.0,,
,411.0,-139.0,-195.0,,15.0,-289.0,2353.0,,
,609.0,-116.0,-106.0,,265.0,-174.0,5537.0,,
,437.0,-141.0,-58.0,,233.0,-60.0,6943.0,,
,0.0,-164.0,72.0,,19.0,-35.0,6241.0,,
,31.0,-149.0,152.0,,-155.0,-9.0,3830.0,,
,330.0,-218.0,39.0,,-220.0,26.0,46.0,,
,332.0,-191.0,0.0,,-97.0,90.0,-3268.0,,
,95.0,-240.0,-27.0,,173.0,215.0,-5118.0,,
,50.0,-201.0,-40.0,,467.0,375.0,-4305.0,,
,425.0,-215.0,-33.0,,612.0,450.0,-2418.0,,
,403.0,-203.0,44.0,,410.0,310.0,-715.0,,
,-40.0,-168.0,147.0,,21.0,154.0,740.0,,
,-269.0,-185.0,14.0,,32.0,140.0,1792.0,,
,-163.0,-109.0,92.0,,172.0,179.0,3187.0,,
